fecha_datos,isla,fecha,numero_casos,ia_7dias,ia_14dias
29/03/2022,EL HIERRO,17/10/2021,0,0,"17,9420471875841"
29/03/2022,LA GOMERA,18/10/2021,0,"4,612971676353907","4,612971676353907"
29/03/2022,GRAN CANARIA,18/10/2021,22,"17,65006352853992","33,54680948801958"
29/03/2022,EL HIERRO,18/10/2021,0,0,"17,9420471875841"
29/03/2022,FUERTEVENTURA,18/10/2021,3,"22,550362476196838","40,0895332910166"
29/03/2022,LA PALMA,18/10/2021,0,"2,39641496321503","3,594622444822546"
29/03/2022,TENERIFE,18/10/2021,36,"15,722525425262006","35,21414941137449"
29/03/2022,LANZAROTE,18/10/2021,8,"25,030164557286987","51,34392729699895"
29/03/2022,TENERIFE,19/10/2021,37,"16,4763451374321","36,8294773660247"
29/03/2022,LA PALMA,19/10/2021,0,"2,39641496321503","3,594622444822546"
29/03/2022,EL HIERRO,19/10/2021,0,0,"17,9420471875841"
29/03/2022,LA GOMERA,19/10/2021,0,"4,612971676353907","4,612971676353907"
29/03/2022,FUERTEVENTURA,19/10/2021,5,"23,385561086426353","42,59512912170514"
29/03/2022,GRAN CANARIA,19/10/2021,40,"17,416287852665217","33,66369732595693"
29/03/2022,LANZAROTE,19/10/2021,4,"27,597360922136936","51,34392729699895"
29/03/2022,TENERIFE,20/10/2021,32,"18,19936162239232","38,12173972974487"
29/03/2022,EL HIERRO,20/10/2021,0,0,"17,9420471875841"
29/03/2022,FUERTEVENTURA,20/10/2021,4,"26,726355527344403","41,75993051147563"
29/03/2022,GRAN CANARIA,20/10/2021,39,"19,403381097600175","36,23522976057864"
29/03/2022,LA GOMERA,20/10/2021,1,"4,612971676353907","4,612971676353907"
29/03/2022,LANZAROTE,20/10/2021,11,"28,23916001334942","48,13493184093652"
29/03/2022,LA PALMA,20/10/2021,0,0,"3,594622444822546"
29/03/2022,LA PALMA,21/10/2021,1,0,"2,39641496321503"
29/03/2022,LA GOMERA,21/10/2021,3,"4,612971676353907","9,225943352707814"
29/03/2022,GRAN CANARIA,21/10/2021,27,"22,208689208096587","37,754771653764195"
29/03/2022,LANZAROTE,21/10/2021,10,"34,0153518342618","48,776730932149"
29/03/2022,FUERTEVENTURA,21/10/2021,4,"25,055958306885376","41,75993051147563"
29/03/2022,EL HIERRO,21/10/2021,0,0,"8,97102359379205"
29/03/2022,TENERIFE,21/10/2021,38,"19,383935455802472","39,41400209346503"
29/03/2022,FUERTEVENTURA,22/10/2021,4,"25,055958306885376","44,265526342164165"
29/03/2022,EL HIERRO,22/10/2021,0,0,0
29/03/2022,LA PALMA,22/10/2021,1,"1,198207481607515","3,594622444822546"
29/03/2022,LA GOMERA,22/10/2021,0,"18,451886705415628","23,064858381769536"
29/03/2022,LANZAROTE,22/10/2021,10,"37,86614638153672","52,62752547942392"
29/03/2022,TENERIFE,22/10/2021,55,"20,568509289212624","39,521690623775044"
29/03/2022,GRAN CANARIA,22/10/2021,29,"23,49445542540744","39,04053787107505"
29/03/2022,FUERTEVENTURA,23/10/2021,4,"21,715163865967327","44,265526342164165"
29/03/2022,EL HIERRO,23/10/2021,0,0,0
29/03/2022,LA PALMA,23/10/2021,0,"2,39641496321503","4,792829926430061"
29/03/2022,TENERIFE,23/10/2021,25,"24,876050501613175","40,70626445718519"
29/03/2022,LANZAROTE,23/10/2021,2,"40,43334274638667","53,26932457063641"
29/03/2022,GRAN CANARIA,23/10/2021,38,"24,546445966843596","40,79385544013531"
29/03/2022,LA GOMERA,23/10/2021,0,"18,451886705415628","23,064858381769536"
29/03/2022,LA GOMERA,24/10/2021,0,"18,451886705415628","23,064858381769536"
29/03/2022,LA PALMA,24/10/2021,0,"2,39641496321503","4,792829926430061"
29/03/2022,FUERTEVENTURA,24/10/2021,1,"24,220759696655865","45,100724952393676"
29/03/2022,TENERIFE,24/10/2021,41,"25,414493153163242","41,567772699665305"
29/03/2022,LANZAROTE,24/10/2021,6,"35,298950016686774","53,9111236618489"
29/03/2022,EL HIERRO,24/10/2021,0,0,0
29/03/2022,GRAN CANARIA,24/10/2021,36,"25,715324346217102","42,89783652300762"
29/03/2022,TENERIFE,25/10/2021,36,"28,429772001843627","44,15229742710564"
29/03/2022,GRAN CANARIA,25/10/2021,36,"27,001090563527956","44,65115409206788"
29/03/2022,LA GOMERA,25/10/2021,0,"18,451886705415628","23,064858381769536"
29/03/2022,FUERTEVENTURA,25/10/2021,5,"20,879965255737815","43,43032773193465"
29/03/2022,EL HIERRO,25/10/2021,0,0,0
29/03/2022,LA PALMA,25/10/2021,0,"2,39641496321503","4,792829926430061"
29/03/2022,LANZAROTE,25/10/2021,8,"32,731753651836826","57,76191820912381"
29/03/2022,TENERIFE,26/10/2021,28,"28,429772001843627","44,90611713927573"
29/03/2022,LA GOMERA,26/10/2021,1,"18,451886705415628","23,064858381769536"
29/03/2022,FUERTEVENTURA,26/10/2021,18,"22,550362476196838","45,935923562623195"
29/03/2022,EL HIERRO,26/10/2021,0,0,0
29/03/2022,LANZAROTE,26/10/2021,12,"32,731753651836826","60,32911457397376"
29/03/2022,GRAN CANARIA,26/10/2021,31,"28,637520294650862","46,05380814731608"
29/03/2022,LA PALMA,26/10/2021,0,"2,39641496321503","4,792829926430061"
29/03/2022,EL HIERRO,27/10/2021,0,0,0
29/03/2022,LA GOMERA,27/10/2021,0,"23,064858381769536","27,677830058123444"
29/03/2022,LA PALMA,27/10/2021,16,"2,39641496321503","2,39641496321503"
29/03/2022,GRAN CANARIA,27/10/2021,33,"27,585529753214708","46,98891085081488"
29/03/2022,TENERIFE,27/10/2021,57,"27,460575229053504","45,65993685144583"
29/03/2022,LANZAROTE,27/10/2021,9,"37,86614638153672","66,10530639488614"
29/03/2022,FUERTEVENTURA,27/10/2021,6,"33,4079444091805","60,134299936524904"
29/03/2022,LANZAROTE,28/10/2021,14,"36,58254819911175","70,59790003337355"
29/03/2022,LA GOMERA,28/10/2021,0,"18,451886705415628","23,064858381769536"
29/03/2022,GRAN CANARIA,28/10/2021,30,"26,884202725590605","49,09289193368719"
29/03/2022,TENERIFE,28/10/2021,34,"30,152788486803846","49,53672394260632"
29/03/2022,FUERTEVENTURA,28/10/2021,6,"35,07834162963953","60,134299936524904"
29/03/2022,EL HIERRO,28/10/2021,1,0,0
29/03/2022,LA PALMA,28/10/2021,1,"21,567734668935273","21,567734668935273"
29/03/2022,TENERIFE,29/10/2021,44,"29,722034365563793","50,290543654776414"
29/03/2022,GRAN CANARIA,29/10/2021,33,"27,234866239402656","50,7293216648101"
29/03/2022,LANZAROTE,29/10/2021,4,"39,1497445639617","77,01589094549843"
29/03/2022,LA GOMERA,29/10/2021,0,"4,612971676353907","23,064858381769536"
29/03/2022,FUERTEVENTURA,29/10/2021,2,"36,748738850098555","61,804697156983934"
29/03/2022,LA PALMA,29/10/2021,0,"21,567734668935273","22,765942150542788"
29/03/2022,EL HIERRO,29/10/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,GRAN CANARIA,30/10/2021,31,"27,70241759115206","52,248863557995655"
29/03/2022,TENERIFE,30/10/2021,27,"28,53746053215364","53,41351103376682"
29/03/2022,LA GOMERA,30/10/2021,3,"4,612971676353907","23,064858381769536"
29/03/2022,LA PALMA,30/10/2021,3,"20,36952718732776","22,765942150542788"
29/03/2022,FUERTEVENTURA,30/10/2021,5,"35,07834162963953","56,79350549560686"
29/03/2022,LANZAROTE,30/10/2021,7,"35,298950016686774","75,73229276307345"
29/03/2022,EL HIERRO,30/10/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,LA GOMERA,31/10/2021,1,"18,451886705415628","36,903773410831256"
29/03/2022,FUERTEVENTURA,31/10/2021,3,"35,91354023986904","60,134299936524904"
29/03/2022,GRAN CANARIA,31/10/2021,23,"26,884202725590605","52,59952707180771"
29/03/2022,LA PALMA,31/10/2021,5,"23,964149632150303","26,360564595365332"
29/03/2022,EL HIERRO,31/10/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,LANZAROTE,31/10/2021,5,"38,50794547274921","73,80689548943599"
29/03/2022,TENERIFE,31/10/2021,19,"28,75283759277367","54,16733074593691"
29/03/2022,TENERIFE,01/11/2021,25,"26,383689925953366","54,81346192779699"
29/03/2022,LA PALMA,01/11/2021,1,"29,95518704018788","32,35160200340291"
29/03/2022,FUERTEVENTURA,01/11/2021,0,"37,583937460328066","58,46390271606588"
29/03/2022,LA GOMERA,01/11/2021,1,"23,064858381769536","41,516745087185164"
29/03/2022,EL HIERRO,01/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,LANZAROTE,01/11/2021,7,"37,86614638153672","70,59790003337355"
29/03/2022,GRAN CANARIA,01/11/2021,32,"25,36466083240505","52,365751395933"
29/03/2022,FUERTEVENTURA,02/11/2021,6,"33,4079444091805","55,95830688537734"
29/03/2022,LA GOMERA,02/11/2021,0,"27,677830058123444","46,12971676353907"
29/03/2022,TENERIFE,02/11/2021,46,"25,199116092543214","53,628888094386845"
29/03/2022,LANZAROTE,02/11/2021,10,"37,22434729032424","69,95610094216107"
29/03/2022,GRAN CANARIA,02/11/2021,27,"24,897109480655647","53,534629775306506"
29/03/2022,LA PALMA,02/11/2021,0,"31,153394521795395","33,54980948501042"
29/03/2022,EL HIERRO,02/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,GRAN CANARIA,03/11/2021,50,"24,429558128906244","52,01508788212095"
29/03/2022,FUERTEVENTURA,03/11/2021,17,"23,385561086426353","56,79350549560686"
29/03/2022,LA PALMA,03/11/2021,5,"31,153394521795395","33,54980948501042"
29/03/2022,LA GOMERA,03/11/2021,0,"23,064858381769536","46,12971676353907"
29/03/2022,TENERIFE,03/11/2021,43,"27,13750963812346","54,598084867176965"
29/03/2022,LANZAROTE,03/11/2021,3,"35,940749107899265","73,80689548943599"
29/03/2022,EL HIERRO,03/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,FUERTEVENTURA,04/11/2021,14,"32,57274579895099","67,65108742859051"
29/03/2022,LANZAROTE,04/11/2021,13,"32,08995456062434","68,67250275973609"
29/03/2022,LA PALMA,04/11/2021,3,"17,97311222411273","39,540846893048"
29/03/2022,EL HIERRO,04/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,LA GOMERA,04/11/2021,3,"23,064858381769536","41,516745087185164"
29/03/2022,TENERIFE,04/11/2021,51,"25,62987021378327","55,78265870058712"
29/03/2022,GRAN CANARIA,04/11/2021,74,"26,4166513738412","53,30085409943181"
29/03/2022,LA PALMA,05/11/2021,0,"20,36952718732776","41,93726185626303"
29/03/2022,LA GOMERA,05/11/2021,1,"36,903773410831256","41,516745087185164"
29/03/2022,TENERIFE,05/11/2021,51,"27,460575229053504","57,1826095946173"
29/03/2022,GRAN CANARIA,05/11/2021,47,"31,559716243084623","58,79458248248728"
29/03/2022,EL HIERRO,05/11/2021,0,0,"8,97102359379205"
29/03/2022,FUERTEVENTURA,05/11/2021,11,"39,25433468078709","76,00307353088564"
29/03/2022,LANZAROTE,05/11/2021,8,"31,448155469411855","70,59790003337355"
29/03/2022,LA PALMA,06/11/2021,3,"20,36952718732776","40,73905437465552"
29/03/2022,GRAN CANARIA,06/11/2021,37,"33,19614597420753","60,89856356535959"
29/03/2022,LA GOMERA,06/11/2021,4,"41,516745087185164","46,12971676353907"
29/03/2022,FUERTEVENTURA,06/11/2021,10,"46,77112217285271","81,84946380249224"
29/03/2022,EL HIERRO,06/11/2021,0,0,"8,97102359379205"
29/03/2022,TENERIFE,06/11/2021,50,"28,2143949412236","56,75185547337724"
29/03/2022,LANZAROTE,06/11/2021,8,"34,0153518342618","69,31430185094858"
29/03/2022,GRAN CANARIA,07/11/2021,39,"33,897473001831635","60,78167572742224"
29/03/2022,LANZAROTE,07/11/2021,3,"34,65715092547429","73,1650963982235"
29/03/2022,LA GOMERA,07/11/2021,1,"46,12971676353907","64,5816034689547"
29/03/2022,LA PALMA,07/11/2021,5,"20,36952718732776","44,33367681947806"
29/03/2022,TENERIFE,07/11/2021,32,"30,691231138353917","59,44406873112759"
29/03/2022,FUERTEVENTURA,07/11/2021,6,"50,947115224000264","86,8606554638693"
29/03/2022,EL HIERRO,07/11/2021,0,0,"8,97102359379205"
29/03/2022,LANZAROTE,08/11/2021,18,"33,373552743049316","71,23969912458604"
29/03/2022,EL HIERRO,08/11/2021,0,0,"8,97102359379205"
29/03/2022,GRAN CANARIA,08/11/2021,56,"35,76767840882924","61,13233924123429"
29/03/2022,LA PALMA,08/11/2021,0,"20,36952718732776","50,324714227515635"
29/03/2022,LA GOMERA,08/11/2021,3,"46,12971676353907","69,1945751453086"
29/03/2022,FUERTEVENTURA,08/11/2021,15,"53,452711054688805","91,03664851501686"
29/03/2022,TENERIFE,08/11/2021,72,"32,0911820323841","58,47487195833746"
29/03/2022,TENERIFE,09/11/2021,81,"37,15254295695474","62,351659049497954"
29/03/2022,GRAN CANARIA,09/11/2021,61,"38,57298651932565","63,4700959999813"
29/03/2022,LA PALMA,09/11/2021,0,"19,171319705720244","50,324714227515635"
29/03/2022,FUERTEVENTURA,09/11/2021,14,"65,98069020813149","99,388634617312"
29/03/2022,LA GOMERA,09/11/2021,1,"55,35566011624689","83,03349017437033"
29/03/2022,LANZAROTE,09/11/2021,19,"40,43334274638667","77,6576900367109"
29/03/2022,EL HIERRO,09/11/2021,0,0,"8,97102359379205"
29/03/2022,LANZAROTE,10/11/2021,10,"46,20953456729905","82,15028367519831"
29/03/2022,GRAN CANARIA,10/11/2021,65,"42,54717300919557","66,97673113810181"
29/03/2022,TENERIFE,10/11/2021,76,"40,92164151780522","68,05915115592869"
29/03/2022,LA PALMA,10/11/2021,0,"19,171319705720244","50,324714227515635"
29/03/2022,EL HIERRO,10/11/2021,0,0,"8,97102359379205"
29/03/2022,LA GOMERA,10/11/2021,9,"59,968631792600796","83,03349017437033"
29/03/2022,FUERTEVENTURA,10/11/2021,10,"72,6622790899676","96,04784017639395"
29/03/2022,EL HIERRO,11/11/2021,0,0,"8,97102359379205"
29/03/2022,FUERTEVENTURA,11/11/2021,15,"66,815888818361","99,388634617312"
29/03/2022,TENERIFE,11/11/2021,116,"44,47536301803567","70,10523323181894"
29/03/2022,GRAN CANARIA,11/11/2021,68,"44,300490578255825","70,71714195209702"
29/03/2022,LA PALMA,11/11/2021,2,"13,180282297682666","31,153394521795395"
29/03/2022,LANZAROTE,11/11/2021,16,"50,70212820578646","82,7920827664108"
29/03/2022,LA GOMERA,11/11/2021,3,"101,48537687978596","124,5502352615555"
29/03/2022,TENERIFE,12/11/2021,92,"51,47511748818657","78,93569271724007"
29/03/2022,GRAN CANARIA,12/11/2021,49,"43,59916355063172","75,15887979371634"
29/03/2022,EL HIERRO,12/11/2021,0,0,0
29/03/2022,LANZAROTE,12/11/2021,20,"52,62752547942392","84,07568094883578"
29/03/2022,FUERTEVENTURA,12/11/2021,24,"67,65108742859051","106,90542210937761"
29/03/2022,LA PALMA,12/11/2021,3,"11,982074816075151","32,35160200340291"
29/03/2022,LA GOMERA,12/11/2021,0,"101,48537687978596","138,3891502906172"
29/03/2022,LANZAROTE,13/11/2021,15,"60,32911457397376","94,34446640823556"
29/03/2022,LA PALMA,13/11/2021,1,"15,576697260897697","35,94622444822546"
29/03/2022,TENERIFE,13/11/2021,69,"55,890347230897135","84,10474217212074"
29/03/2022,FUERTEVENTURA,13/11/2021,9,"78,50866936157418","125,27979153442689"
29/03/2022,LA GOMERA,13/11/2021,0,"96,87240520343205","138,3891502906172"
29/03/2022,EL HIERRO,13/11/2021,0,0,0
29/03/2022,GRAN CANARIA,13/11/2021,63,"43,83293922650642","77,02908520071395"
29/03/2022,LA GOMERA,14/11/2021,0,"78,42051849801642","124,5502352615555"
29/03/2022,FUERTEVENTURA,14/11/2021,12,"77,67347075134467","128,62058597534494"
29/03/2022,EL HIERRO,14/11/2021,0,0,0
29/03/2022,LANZAROTE,14/11/2021,13,"64,82170821246117","99,47885913793546"
29/03/2022,GRAN CANARIA,14/11/2021,51,"46,872023012877534","80,76949601470916"
29/03/2022,TENERIFE,14/11/2021,70,"57,936429306787396","88,6276604451413"
29/03/2022,LA PALMA,14/11/2021,5,"13,180282297682666","33,54980948501042"
29/03/2022,GRAN CANARIA,15/11/2021,84,"48,27467706812574","84,04235547695498"
29/03/2022,FUERTEVENTURA,15/11/2021,30,"82,68466241272175","136,13737346741055"
29/03/2022,LANZAROTE,15/11/2021,19,"71,23969912458604","104,61325186763536"
29/03/2022,EL HIERRO,15/11/2021,1,0,0
29/03/2022,LA GOMERA,15/11/2021,1,"73,80754682166251","119,93726358520159"
29/03/2022,LA PALMA,15/11/2021,1,"13,180282297682666","33,54980948501042"
29/03/2022,TENERIFE,15/11/2021,80,"62,02859345856791","94,11977549095201"
29/03/2022,TENERIFE,16/11/2021,117,"62,890101701048025","100,04264465800277"
29/03/2022,LANZAROTE,16/11/2021,25,"71,88149821579853","112,3148409621852"
29/03/2022,LA GOMERA,16/11/2021,1,"64,5816034689547","119,93726358520159"
29/03/2022,EL HIERRO,16/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,LA PALMA,16/11/2021,1,"14,378489779290183","33,54980948501042"
29/03/2022,FUERTEVENTURA,16/11/2021,15,"95,21264156616444","161,19333177429593"
29/03/2022,GRAN CANARIA,16/11/2021,100,"51,54753653037155","90,1205230496972"
29/03/2022,LANZAROTE,17/11/2021,21,"75,73229276307345","121,9418273303725"
29/03/2022,EL HIERRO,17/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,LA PALMA,17/11/2021,6,"15,576697260897697","34,74801696661794"
29/03/2022,FUERTEVENTURA,17/11/2021,27,"96,04784017639395","168,71011926636154"
29/03/2022,TENERIFE,17/11/2021,97,"66,76688879220852","107,68853031001375"
29/03/2022,GRAN CANARIA,17/11/2021,121,"56,10616220992822","98,65333521912379"
29/03/2022,LA GOMERA,17/11/2021,2,"64,5816034689547","124,5502352615555"
29/03/2022,LANZAROTE,18/11/2021,13,"82,7920827664108","133,49421097219727"
29/03/2022,LA PALMA,18/11/2021,2,"22,765942150542788","35,94622444822546"
29/03/2022,GRAN CANARIA,18/11/2021,104,"62,651881134419845","106,95237171267567"
29/03/2022,TENERIFE,18/11/2021,144,"69,0283479287188","113,50371094675448"
29/03/2022,LA GOMERA,18/11/2021,5,"32,29080173447735","133,7761786142633"
29/03/2022,EL HIERRO,18/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,FUERTEVENTURA,18/11/2021,23,"110,24621655029566","177,06210536865666"
29/03/2022,LA PALMA,19/11/2021,3,"22,765942150542788","34,74801696661794"
29/03/2022,LANZAROTE,19/11/2021,17,"80,86668549277334","133,49421097219727"
29/03/2022,EL HIERRO,19/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,TENERIFE,19/11/2021,121,"72,0436267773992","123,51874426558577"
29/03/2022,GRAN CANARIA,19/11/2021,107,"66,85984330016446","110,45900685079619"
29/03/2022,FUERTEVENTURA,19/11/2021,20,"116,92780543213176","184,57889286072228"
29/03/2022,LA GOMERA,19/11/2021,0,"41,516745087185164","143,00212196697112"
29/03/2022,GRAN CANARIA,20/11/2021,113,"73,63933790053079","117,4722771270372"
29/03/2022,LANZAROTE,20/11/2021,22,"78,94128821913588","139,27040279310964"
29/03/2022,FUERTEVENTURA,20/11/2021,15,"113,58701099121372","192,0956803527879"
29/03/2022,LA PALMA,20/11/2021,6,"22,765942150542788","38,34263941144049"
29/03/2022,TENERIFE,20/11/2021,100,"75,16659415638959","131,0569413872867"
29/03/2022,LA GOMERA,20/11/2021,0,"41,516745087185164","138,3891502906172"
29/03/2022,EL HIERRO,20/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,TENERIFE,21/11/2021,71,"78,50493859600002","136,44136790278742"
29/03/2022,FUERTEVENTURA,21/11/2021,20,"118,59820265259079","196,27167340393547"
29/03/2022,LA PALMA,21/11/2021,4,"28,756979558580365","41,93726185626303"
29/03/2022,LANZAROTE,21/11/2021,10,"83,43388185762329","148,25559007008445"
29/03/2022,EL HIERRO,21/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,LA GOMERA,21/11/2021,0,"41,516745087185164","119,93726358520159"
29/03/2022,GRAN CANARIA,21/11/2021,73,"79,48372979739831","126,35575281027585"
29/03/2022,EL HIERRO,22/11/2021,0,"8,97102359379205","8,97102359379205"
29/03/2022,LANZAROTE,22/11/2021,13,"81,50848458398583","152,74818370857187"
29/03/2022,GRAN CANARIA,22/11/2021,108,"82,05526223202003","130,32993930014575"
29/03/2022,LA PALMA,22/11/2021,1,"27,558772076972847","40,73905437465552"
29/03/2022,TENERIFE,22/11/2021,119,"78,61262712631003","140,64122058487794"
29/03/2022,FUERTEVENTURA,22/11/2021,18,"125,27979153442689","207,96445394714863"
29/03/2022,LA GOMERA,22/11/2021,1,"41,516745087185164","115,32429190884768"
29/03/2022,EL HIERRO,23/11/2021,0,0,"8,97102359379205"
29/03/2022,LANZAROTE,23/11/2021,15,"77,6576900367109","149,53918825250943"
29/03/2022,GRAN CANARIA,23/11/2021,130,"84,86057034251643","136,40810687288797"
29/03/2022,TENERIFE,23/11/2021,106,"82,81247980840057","145,70258150944858"
29/03/2022,FUERTEVENTURA,23/11/2021,35,"115,25740821167274","210,47004977783718"
29/03/2022,LA PALMA,23/11/2021,9,"27,558772076972847","41,93726185626303"
29/03/2022,LA GOMERA,23/11/2021,1,"41,516745087185164","106,09834855613987"
29/03/2022,EL HIERRO,24/11/2021,0,0,"8,97102359379205"
29/03/2022,GRAN CANARIA,24/11/2021,125,"88,36720548063694","144,47336769056517"
29/03/2022,FUERTEVENTURA,24/11/2021,35,"131,96138041626298","228,00922059265693"
29/03/2022,LA GOMERA,24/11/2021,2,"41,516745087185164","106,09834855613987"
29/03/2022,TENERIFE,24/11/2021,139,"81,62790597499041","148,39479476719893"
29/03/2022,LANZAROTE,24/11/2021,22,"71,23969912458604","146,9719918876595"
29/03/2022,LA PALMA,24/11/2021,13,"37,14443192983297","52,721129190730665"
29/03/2022,LANZAROTE,25/11/2021,18,"71,88149821579853","154,67358098220933"
29/03/2022,LA GOMERA,25/11/2021,0,"41,516745087185164","73,80754682166251"
29/03/2022,GRAN CANARIA,25/11/2021,166,"88,83475683238635","151,4866379668062"
29/03/2022,EL HIERRO,25/11/2021,0,0,"8,97102359379205"
29/03/2022,LA PALMA,25/11/2021,0,"45,531884301085576","68,29782645162837"
29/03/2022,TENERIFE,25/11/2021,159,"86,15082424801099","155,1791721767298"
29/03/2022,FUERTEVENTURA,25/11/2021,21,"138,64296929809908","248,88918584839476"
29/03/2022,GRAN CANARIA,26/11/2021,130,"96,08180278450207","162,94164608466653"
29/03/2022,EL HIERRO,26/11/2021,0,0,"8,97102359379205"
29/03/2022,FUERTEVENTURA,26/11/2021,33,"136,97257207764005","253,90037750977183"
29/03/2022,TENERIFE,26/11/2021,116,"87,7661522026612","159,8097789800604"
29/03/2022,LANZAROTE,26/11/2021,13,"75,09049367186095","155,9571791646343"
29/03/2022,LA GOMERA,26/11/2021,3,"18,451886705415628","59,968631792600796"
29/03/2022,LA PALMA,26/11/2021,2,"43,135469337870546","65,90141148841333"
29/03/2022,GRAN CANARIA,27/11/2021,157,"98,77022305706113","172,40956095759194"
29/03/2022,EL HIERRO,27/11/2021,0,0,"8,97102359379205"
29/03/2022,FUERTEVENTURA,27/11/2021,38,"147,83015401062372","261,4171650018374"
29/03/2022,LANZAROTE,27/11/2021,14,"72,523297307011","151,4645855261469"
29/03/2022,LA PALMA,27/11/2021,5,"41,93726185626303","64,70320400680582"
29/03/2022,TENERIFE,27/11/2021,147,"87,22770955111113","162,3943037075007"
29/03/2022,LA GOMERA,27/11/2021,3,"32,29080173447735","73,80754682166251"
29/03/2022,FUERTEVENTURA,28/11/2021,27,"167,03972204590252","285,6379246984933"
29/03/2022,TENERIFE,28/11/2021,121,"92,28907047568178","170,79400907168178"
29/03/2022,LANZAROTE,28/11/2021,7,"67,38890457731112","150,82278643493441"
29/03/2022,EL HIERRO,28/11/2021,0,0,"8,97102359379205"
29/03/2022,GRAN CANARIA,28/11/2021,107,"103,91328792630456","183,39701772370287"
29/03/2022,LA PALMA,28/11/2021,3,"40,73905437465552","69,49603393323588"
29/03/2022,LA GOMERA,28/11/2021,0,"46,12971676353907","87,64646185072424"
29/03/2022,LA GOMERA,29/11/2021,1,"46,12971676353907","87,64646185072424"
29/03/2022,LANZAROTE,29/11/2021,21,"65,46350730367365","146,9719918876595"
29/03/2022,TENERIFE,29/11/2021,131,"97,67349699118246","176,2861241174925"
29/03/2022,FUERTEVENTURA,29/11/2021,10,"172,88611231750912","298,165903851936"
29/03/2022,EL HIERRO,29/11/2021,0,0,"8,97102359379205"
29/03/2022,LA PALMA,29/11/2021,2,"39,540846893048","67,09961897002084"
29/03/2022,GRAN CANARIA,29/11/2021,116,"107,88747441617447","189,94273664819448"
29/03/2022,GRAN CANARIA,30/11/2021,179,"108,82257711967327","193,6831474621897"
29/03/2022,LANZAROTE,30/11/2021,25,"70,59790003337355","148,25559007008445"
29/03/2022,EL HIERRO,30/11/2021,0,0,0
29/03/2022,LA GOMERA,30/11/2021,0,"46,12971676353907","87,64646185072424"
29/03/2022,TENERIFE,30/11/2021,125,"98,96575935490263","181,7782391633032"
29/03/2022,FUERTEVENTURA,30/11/2021,31,"166,204523435673","281,46193164734575"
29/03/2022,LA PALMA,30/11/2021,19,"40,73905437465552","68,29782645162837"
29/03/2022,TENERIFE,01/12/2021,188,"101,01184143079288","182,6397474057833"
29/03/2022,FUERTEVENTURA,01/12/2021,58,"162,86372899475495","294,82510941101793"
29/03/2022,LA GOMERA,01/12/2021,4,"41,516745087185164","83,03349017437033"
29/03/2022,GRAN CANARIA,01/12/2021,191,"114,55008117860345","202,9172866592404"
29/03/2022,LA PALMA,01/12/2021,15,"52,721129190730665","89,86556112056364"
29/03/2022,LANZAROTE,01/12/2021,19,"77,01589094549843","148,25559007008445"
29/03/2022,EL HIERRO,01/12/2021,0,0,0
29/03/2022,LA GOMERA,02/12/2021,2,"50,74268843989298","92,25943352707814"
29/03/2022,FUERTEVENTURA,02/12/2021,40,"182,07329703003373","320,7162663281328"
29/03/2022,LA PALMA,02/12/2021,16,"55,117544153945694","100,64942845503127"
29/03/2022,LANZAROTE,02/12/2021,27,"75,09049367186095","146,9719918876595"
29/03/2022,TENERIFE,02/12/2021,204,"106,28857941598356","192,43940366399457"
29/03/2022,EL HIERRO,02/12/2021,0,0,0
29/03/2022,GRAN CANARIA,02/12/2021,188,"122,26467848246858","211,09943531485493"
29/03/2022,TENERIFE,03/12/2021,140,"111,13456327993418","198,9007154825954"
29/03/2022,FUERTEVENTURA,03/12/2021,60,"197,9420706243945","334,91464270203454"
29/03/2022,EL HIERRO,03/12/2021,0,0,0
29/03/2022,GRAN CANARIA,03/12/2021,185,"124,83621091709028","220,91801370159237"
29/03/2022,LA GOMERA,03/12/2021,2,"59,968631792600796","78,42051849801642"
29/03/2022,LANZAROTE,03/12/2021,25,"80,86668549277334","155,9571791646343"
29/03/2022,LA PALMA,03/12/2021,8,"74,28886385966594","117,42433319753648"
29/03/2022,GRAN CANARIA,04/12/2021,156,"131,26504200364457","230,0352650607057"
29/03/2022,TENERIFE,04/12/2021,97,"113,71908800737451","200,94679755848563"
29/03/2022,EL HIERRO,04/12/2021,0,0,0
29/03/2022,FUERTEVENTURA,04/12/2021,43,"220,4924331005913","368,32258711121506"
29/03/2022,LANZAROTE,04/12/2021,31,"88,56827458732319","161,0915718943342"
29/03/2022,LA GOMERA,04/12/2021,1,"55,35566011624689","87,64646185072424"
29/03/2022,LA PALMA,04/12/2021,6,"81,47810874931103","123,41537060557405"
