fecha,isla,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin,hrMedia,hrMax,hrMin
2021-12-28,LA GOMERA,18.2,0.0,16.2,20.3,14.0,2.5,6.7,2.8,998.2,995.2,82.0,87.0,74.0
2021-12-28,GRAN CANARIA,19.5,0.0,17.9,21.1,5.0,5.0,8.3,5.2,1018.7,1015.5,71.0,85.0,64.0
2021-12-28,LANZAROTE,19.6,0.0,16.6,22.7,5.0,4.4,9.2,6.5,1022.1,1018.6,70.0,88.0,60.0
2021-12-28,LA PALMA,19.6,0.0,17.8,21.4,2.0,3.1,6.1,3.3,1018.4,1015.8,76.0,83.0,67.0
2021-12-28,FUERTEVENTURA,20.0,0.0,18.8,21.2,6.0,5.0,10.3,2.3,1020.8,1017.6,77.0,86.0,70.0
2021-12-29,TENERIFE,20.1,0.0,17.4,22.8,14.0,1.4,3.9,9.2,1018.3,1013.8,80.0,92.0,70.0
2021-12-29,LA PALMA,19.4,0.0,16.7,22.1,14.0,3.9,10.3,9.2,1017.1,1012.3,78.0,89.0,66.0
2021-12-29,LA GOMERA,19.2,0.0,15.3,23.2,10.0,2.8,6.1,9.0,997.1,992.7,85.0,93.0,48.0
2021-12-29,LANZAROTE,17.8,0.0,14.3,21.3,5.0,1.9,6.7,8.1,1020.7,1016.5,83.0,93.0,73.0
2021-12-29,EL HIERRO,20.2,0.0,17.9,22.5,99.0,6.1,10.3,6.3,1018.5,1013.9,77.0,89.0,67.0
2021-12-29,FUERTEVENTURA,18.2,0.0,16.0,20.4,99.0,2.2,6.1,6.7,1019.5,1015.2,82.0,87.0,79.0
2021-12-29,GRAN CANARIA,18.2,0.0,15.7,20.8,13.0,2.2,9.7,8.8,1017.1,1013.2,83.0,90.0,74.0
2021-12-30,TENERIFE,21.6,0.0,16.3,27.0,21.0,1.9,7.8,9.6,1016.0,1013.3,53.0,80.0,36.0
2021-12-30,LANZAROTE,19.9,0.0,13.4,26.4,22.0,1.9,7.2,9.4,1019.5,1016.6,42.0,83.0,22.0
2021-12-30,EL HIERRO,22.2,0.0,18.2,26.1,99.0,7.2,12.5,8.4,1015.9,1012.9,63.0,93.0,40.0
2021-12-30,GRAN CANARIA,21.3,0.0,14.6,28.0,14.0,4.2,9.7,9.8,1015.3,1012.8,59.0,90.0,20.0
2021-12-30,LA GOMERA,20.5,0.0,15.3,25.7,7.0,1.4,6.1,9.2,995.2,992.0,31.0,56.0,21.0
2021-12-30,LA PALMA,21.0,0.0,14.8,27.1,16.0,6.1,13.9,8.9,1013.9,1011.3,61.0,95.0,29.0
2021-12-30,FUERTEVENTURA,21.0,0.0,15.0,26.9,18.0,4.2,8.9,8.15,1018.3,1015.2,45.0,88.0,22.0
2021-12-31,FUERTEVENTURA,19.0,0.0,14.8,23.1,99.0,2.2,5.0,9.6,1019.5,1016.9,55.0,69.0,34.0
2021-12-31,TENERIFE,22.0,0.0,18.0,26.0,21.0,2.5,7.2,9.7,1017.6,1014.4,47.0,68.0,35.0
2021-12-31,LA PALMA,24.2,0.0,19.5,28.8,99.0,7.8,13.9,9.2,1016.1,1012.1,36.0,60.0,19.0
2021-12-31,LA GOMERA,23.4,0.0,21.4,25.4,4.0,1.9,7.8,9.4,996.6,993.1,29.0,38.0,19.0
2021-12-31,GRAN CANARIA,21.7,0.0,15.8,27.6,14.0,3.6,8.3,9.9,1016.8,1014.1,49.0,84.0,21.0
2021-12-31,LANZAROTE,20.2,0.0,15.5,24.9,99.0,1.9,5.0,9.5,1020.8,1018.3,41.0,66.0,26.0
2021-12-31,EL HIERRO,23.6,0.0,19.7,27.4,18.0,8.1,15.0,8.5,1017.9,1014.1,39.0,83.0,21.0
2022-01-01,LA GOMERA,24.4,0.0,21.4,27.4,5.0,1.9,5.6,9.2,999.1,995.6,17.0,22.0,13.0
2022-01-01,LANZAROTE,19.7,0.0,14.1,25.3,1.0,1.7,6.1,9.5,1022.9,1020.1,44.0,56.0,25.0
2022-01-01,GRAN CANARIA,19.8,0.0,15.3,24.3,15.0,1.7,5.8,9.9,1019.5,1016.3,50.0,74.0,24.0
2022-01-01,LA PALMA,21.0,0.0,17.3,24.6,17.0,1.1,6.1,9.1,1019.3,1015.4,61.0,84.0,27.0
2022-01-01,TENERIFE,21.5,0.0,17.1,25.9,29.0,1.4,4.4,9.8,1020.6,1017.0,42.0,84.0,21.0
2022-01-01,EL HIERRO,22.6,0.0,18.4,26.9,17.0,4.4,11.4,8.4,1020.7,1016.8,22.0,92.0,18.0
2022-01-01,FUERTEVENTURA,18.8,0.0,14.7,23.0,32.0,3.3,6.7,9.7,1021.8,1018.8,66.0,78.0,32.0
2022-01-02,TENERIFE,21.5,0.0,18.3,24.7,28.0,2.2,5.8,9.8,1022.4,1019.6,46.0,74.0,27.0
2022-01-02,GRAN CANARIA,21.3,0.0,17.2,25.4,33.0,2.2,7.2,9.9,1021.9,1018.7,38.0,79.0,24.0
2022-01-02,LANZAROTE,19.7,0.0,14.5,24.9,30.0,2.5,6.1,9.5,1025.0,1022.3,43.0,73.0,24.0
2022-01-02,EL HIERRO,21.4,0.0,16.6,26.1,99.0,5.6,10.3,8.7,1022.9,1020.1,36.0,73.0,17.0
2022-01-02,LA PALMA,20.2,0.0,17.2,23.2,99.0,1.9,5.8,9.2,1021.0,1018.4,52.0,75.0,24.0
2022-01-02,FUERTEVENTURA,19.1,0.0,13.9,24.3,29.0,2.8,7.2,9.6,1024.0,1020.9,68.0,83.0,32.0
2022-01-02,LA GOMERA,22.4,0.0,19.7,25.2,8.0,2.8,11.4,9.2,1001.2,998.4,25.0,35.0,16.0
2022-01-03,TENERIFE,20.6,0.0,16.8,24.3,28.0,1.7,5.0,9.5,1021.8,1018.3,46.0,68.0,27.0
2022-01-03,LANZAROTE,17.6,0.0,11.3,23.8,31.0,1.7,8.3,9.3,1024.2,1020.8,57.0,75.0,36.0
2022-01-03,EL HIERRO,20.8,0.0,16.6,25.1,99.0,3.1,8.3,8.7,1022.4,1019.0,44.0,73.0,22.0
2022-01-03,LA GOMERA,20.4,0.0,16.5,24.3,8.0,1.7,7.8,9.0,1000.8,997.3,42.0,77.0,18.0
2022-01-03,GRAN CANARIA,19.3,0.0,15.0,23.6,1.0,3.3,8.9,9.7,1021.1,1017.3,42.0,79.0,28.0
2022-01-03,FUERTEVENTURA,18.2,0.0,14.5,21.9,30.0,3.1,6.1,9.0,1023.0,1019.4,81.0,93.0,39.0
2022-01-03,LA PALMA,19.4,0.0,16.4,22.5,3.0,1.7,6.1,9.1,1020.8,1017.9,61.0,84.0,23.0
2022-01-04,LA GOMERA,21.4,0.0,18.1,24.8,33.0,2.2,12.5,8.15,998.6,996.1,41.0,73.0,16.0
2022-01-04,EL HIERRO,20.0,0.0,17.4,22.5,99.0,4.4,15.0,8.5,1021.1,1018.5,70.0,81.0,54.0
2022-01-04,LA PALMA,20.3,0.0,16.7,23.9,99.0,4.7,11.4,9.3,1020.5,1017.3,42.0,69.0,31.0
2022-01-04,LANZAROTE,16.9,0.0,10.8,23.0,99.0,3.6,13.3,9.4,1022.7,1020.0,66.0,88.0,45.0
2022-01-04,GRAN CANARIA,19.4,0.0,16.0,22.8,99.0,6.1,11.4,9.9,1019.4,1016.8,58.0,82.0,31.0
2022-01-04,FUERTEVENTURA,17.6,0.0,14.0,21.3,2.0,3.6,10.3,9.4,1021.4,1018.8,82.0,91.0,40.0
2022-01-04,TENERIFE,19.4,0.0,16.1,22.7,4.0,2.8,9.4,9.8,1020.8,1017.9,42.0,71.0,16.0
2022-01-05,GRAN CANARIA,19.0,0.0,16.3,21.6,2.0,9.2,15.3,5.1,1019.9,1017.2,60.0,77.0,37.0
2022-01-05,LANZAROTE,18.4,0.0,14.7,22.2,2.0,7.2,17.5,5.4,1022.6,1019.9,62.0,85.0,41.0
2022-01-05,LA GOMERA,19.2,0.0,16.6,21.7,10.0,5.6,13.9,7.3,999.3,996.6,57.0,66.0,27.0
2022-01-05,EL HIERRO,20.0,0.0,18.8,21.1,5.0,10.3,15.3,3.8,1021.8,1019.1,73.0,79.0,62.0
2022-01-05,LA PALMA,19.1,0.05,17.7,20.5,99.0,6.4,13.3,1.3,1021.4,1018.9,67.0,81.0,37.0
2022-01-05,FUERTEVENTURA,18.8,0.0,16.2,21.4,2.0,7.8,15.0,5.0,1021.4,1018.4,69.0,85.0,53.0
2022-01-05,TENERIFE,18.8,0.2,16.4,21.1,6.0,3.1,8.9,2.3,1021.5,1019.0,63.0,82.0,42.0
2022-01-06,LA GOMERA,18.6,0.0,16.1,21.1,2.0,2.8,13.9,7.5,998.8,996.2,60.0,70.0,50.0
2022-01-06,LANZAROTE,19.5,0.0,16.9,22.1,99.0,10.0,17.5,4.4,1021.4,1018.6,61.0,82.0,50.0
2022-01-06,FUERTEVENTURA,19.2,0.0,17.1,21.4,2.0,9.4,15.3,5.2,1019.7,1017.2,64.0,79.0,55.0
2022-01-06,LA PALMA,18.2,1.3,16.6,19.9,3.0,8.1,14.4,1.4,1021.1,1018.8,74.0,90.0,56.0
2022-01-06,EL HIERRO,18.8,0.05,17.5,20.2,5.0,11.1,17.5,4.3,1021.8,1019.4,73.0,85.0,58.0
2022-01-06,GRAN CANARIA,18.2,0.7,16.3,20.0,3.0,11.4,18.6,5.0,1018.6,1016.3,68.0,88.0,57.0
2022-01-06,TENERIFE,19.0,0.05,17.4,20.6,6.0,2.2,9.2,2.1,1020.7,1018.6,65.0,73.0,56.0
2022-01-07,LANZAROTE,19.0,0.0,16.6,21.4,99.0,8.9,17.5,6.0,1020.8,1017.6,62.0,81.0,49.0
2022-01-07,LA PALMA,18.3,3.9,16.7,19.9,3.0,9.2,15.3,0.9,1020.6,1017.3,82.0,92.0,60.0
2022-01-07,EL HIERRO,19.6,0.0,18.5,20.6,4.0,9.7,18.1,5.7,1021.0,1017.8,76.0,85.0,68.0
2022-01-07,FUERTEVENTURA,19.3,0.0,17.7,20.9,99.0,11.4,16.4,3.5,1019.7,1016.2,67.0,80.0,60.0
2022-01-07,LA GOMERA,19.8,0.0,17.4,22.1,3.0,6.1,16.4,9.2,997.8,994.4,59.0,74.0,50.0
2022-01-07,GRAN CANARIA,18.2,0.7,16.5,20.0,1.0,10.3,18.1,2.0,1018.5,1014.8,77.0,89.0,59.0
2022-01-07,TENERIFE,19.1,0.2,17.7,20.5,2.0,2.8,10.8,0.9,1020.5,1017.2,71.0,81.0,62.0
2022-01-08,EL HIERRO,19.4,0.2,18.3,20.4,5.0,10.8,18.6,6.8,1019.8,1016.4,74.0,83.0,67.0
2022-01-08,LA PALMA,18.6,0.3,16.3,20.9,99.0,6.4,13.9,5.4,1019.7,1016.4,75.0,87.0,62.0
2022-01-08,FUERTEVENTURA,19.2,0.0,17.6,20.9,4.0,6.4,13.9,7.4,1020.4,1017.5,65.0,82.0,44.0
2022-01-08,LANZAROTE,19.0,0.0,15.9,22.2,2.0,5.0,12.8,9.1,1021.8,1019.1,57.0,82.0,33.0
2022-01-08,LA GOMERA,19.3,0.0,17.1,21.5,34.0,4.4,16.9,9.2,997.2,993.8,57.0,74.0,40.0
2022-01-08,TENERIFE,19.8,0.0,18.0,21.5,10.0,3.1,9.4,8.8,1019.7,1016.6,67.0,81.0,61.0
2022-01-08,GRAN CANARIA,19.0,0.0,16.8,21.1,2.0,7.8,13.3,9.7,1018.3,1015.2,70.0,77.0,61.0
2022-01-09,LA GOMERA,19.4,0.0,17.4,21.4,9.0,6.9,14.4,1.3,998.3,995.2,54.0,58.0,29.0
2022-01-09,LA PALMA,20.3,0.0,17.1,23.5,99.0,2.2,11.7,4.5,1017.8,1015.1,54.0,75.0,20.0
2022-01-09,FUERTEVENTURA,17.1,0.0,13.4,20.8,15.0,3.1,10.8,6.0,1022.4,1018.7,57.0,78.0,37.0
2022-01-09,LANZAROTE,18.2,0.0,14.0,22.3,33.0,2.8,10.3,8.9,1024.2,1020.5,53.0,88.0,29.0
2022-01-09,TENERIFE,20.2,0.0,17.3,23.2,20.0,2.8,10.6,5.0,1019.7,1017.0,44.0,83.0,31.0
2022-01-09,GRAN CANARIA,18.4,0.0,16.3,20.5,5.5,2.8,12.05,5.1499999999999995,1019.9,1016.6,43.0,63.0,21.0
2022-01-09,EL HIERRO,20.9,0.0,18.5,23.3,16.0,9.4,15.0,2.1,1019.4,1016.6,50.0,84.0,42.0
2022-01-10,LA PALMA,20.2,0.0,17.5,22.9,99.0,2.8,10.3,7.2,1015.7,1011.9,52.0,63.0,16.0
2022-01-10,LANZAROTE,18.2,0.0,15.4,21.0,10.0,2.5,9.7,0.0,1020.9,1015.9,63.0,76.0,30.0
2022-01-10,TENERIFE,18.6,0.0,16.0,21.1,12.0,2.5,9.7,3.1,1017.8,1013.2,55.0,72.0,39.0
2022-01-10,FUERTEVENTURA,17.2,0.0,14.6,19.7,10.0,2.2,6.7,0.0,1019.6,1014.4,66.0,80.0,48.0
2022-01-10,LA GOMERA,17.8,0.0,15.4,20.3,14.0,3.9,11.9,0.3,996.1,991.6,55.0,71.0,34.0
2022-01-10,EL HIERRO,20.0,0.0,17.5,22.6,17.0,5.0,12.8,4.7,1017.3,1013.4,54.0,70.0,35.0
2022-01-10,GRAN CANARIA,17.8,0.0,15.8,19.9,9.0,3.1,10.8,0.6,1017.4,1012.3,47.0,70.0,22.0
2022-01-11,TENERIFE,18.4,0.0,15.2,21.7,11.0,2.8,7.2,9.3,1015.7,1013.3,64.0,74.0,41.0
2022-01-11,LA PALMA,18.8,0.0,16.1,21.5,29.0,3.3,6.7,7.4,1014.9,1012.1,57.0,68.0,44.0
2022-01-11,FUERTEVENTURA,16.7,0.0,12.5,20.9,99.0,3.9,8.3,9.5,1016.7,1013.9,69.0,79.0,54.0
2022-01-11,EL HIERRO,18.4,0.0,15.9,21.0,6.0,2.8,7.8,8.7,1016.2,1013.6,54.0,72.0,26.0
2022-01-11,LANZAROTE,17.2,0.0,12.4,22.0,7.0,4.7,10.3,9.4,1017.9,1015.2,67.0,83.0,31.0
2022-01-11,LA GOMERA,17.6,0.0,14.8,20.4,10.0,1.7,6.1,9.4,994.4,991.6,45.0,59.0,32.0
2022-01-11,GRAN CANARIA,18.4,0.0,15.2,21.7,5.0,4.2,8.3,9.4,1014.5,1012.1,44.0,71.0,19.0
2022-01-12,EL HIERRO,18.9,0.0,17.1,20.7,99.0,5.0,8.3,4.3,1016.9,1014.1,68.0,74.0,58.0
2022-01-12,TENERIFE,18.7,0.0,16.6,20.8,99.0,2.5,5.8,8.1,1016.9,1014.0,71.0,78.0,60.0
2022-01-12,LANZAROTE,17.4,0.0,13.1,21.8,99.0,4.2,8.3,9.4,1019.1,1015.8,72.0,88.0,58.0
2022-01-12,LA GOMERA,18.0,0.0,15.6,20.3,10.0,2.5,6.7,9.0,995.0,992.4,61.0,80.0,34.0
2022-01-12,FUERTEVENTURA,17.6,0.0,14.9,20.4,99.0,3.9,8.3,9.3,1018.0,1014.9,71.0,79.0,64.0
2022-01-12,LA PALMA,19.0,0.0,16.6,21.3,27.0,2.2,6.1,6.2,1015.6,1012.7,65.0,72.0,61.0
2022-01-12,GRAN CANARIA,17.5,0.0,14.7,20.3,7.0,2.8,7.2,9.6,1016.1,1012.9,71.0,82.0,54.0
2022-01-13,EL HIERRO,18.9,0.0,16.6,21.2,18.0,4.2,7.8,8.7,1017.1,1014.3,72.0,76.0,64.0
2022-01-13,GRAN CANARIA,17.5,0.0,13.9,21.1,32.0,1.9,6.7,8.9,1015.8,1013.1,67.0,87.0,41.0
2022-01-13,FUERTEVENTURA,17.4,0.0,14.5,20.3,3.0,3.1,6.1,9.2,1018.1,1015.3,74.0,85.0,44.0
2022-01-13,LA PALMA,18.6,0.0,15.4,21.8,25.0,2.2,8.3,9.1,1015.6,1012.8,67.0,76.0,49.0
2022-01-13,LANZAROTE,17.4,0.0,12.9,21.8,10.0,3.3,6.7,9.6,1019.6,1016.7,68.0,90.0,25.0
2022-01-13,TENERIFE,18.2,0.0,15.3,21.2,10.0,2.5,5.6,9.3,1016.9,1014.2,73.0,82.0,46.0
2022-01-13,LA GOMERA,18.1,0.0,15.2,21.0,6.0,2.5,7.2,9.5,995.2,992.2,51.0,77.0,26.0
2022-01-14,FUERTEVENTURA,18.0,0.0,14.5,21.5,99.0,3.3,7.2,7.5,1020.1,1016.9,47.0,69.0,34.0
2022-01-14,LA GOMERA,20.2,0.0,18.7,21.7,6.0,5.0,13.3,8.6,995.3,992.4,42.0,58.0,17.0
2022-01-14,EL HIERRO,19.7,0.0,15.5,23.9,13.0,5.3,12.5,8.8,1016.8,1014.3,56.0,75.0,43.0
2022-01-14,LANZAROTE,17.6,0.0,12.9,22.3,12.0,3.1,8.9,9.0,1022.1,1018.6,44.0,72.0,31.0
2022-01-14,LA PALMA,21.0,0.0,15.5,26.6,19.0,2.2,11.4,9.3,1015.5,1012.0,64.0,74.0,21.0
2022-01-14,GRAN CANARIA,18.6,0.0,15.3,21.9,13.0,3.3,10.8,8.1,1016.9,1013.3,43.0,62.0,24.0
2022-01-14,TENERIFE,19.8,0.0,15.7,24.0,20.0,2.8,10.8,9.3,1016.9,1014.2,41.0,62.0,32.0
2022-01-15,LA PALMA,21.6,0.0,17.7,25.6,18.0,5.6,16.4,8.1,1014.4,1010.5,37.0,63.0,20.0
2022-01-15,LANZAROTE,18.9,0.0,17.5,20.3,12.0,6.7,13.9,9.1,1024.9,1018.6,47.0,63.0,38.0
2022-01-15,LA GOMERA,19.0,0.0,17.2,20.7,8.0,7.8,13.9,6.7,995.9,992.3,51.0,56.0,32.0
2022-01-15,GRAN CANARIA,18.0,0.0,15.7,20.3,11.0,2.8,8.3,7.8,1018.4,1014.3,46.0,56.0,34.0
2022-01-15,TENERIFE,20.3,0.0,17.6,23.0,21.0,4.7,11.9,8.9,1017.9,1013.6,35.0,63.0,19.0
2022-01-15,FUERTEVENTURA,18.6,0.0,17.0,20.2,99.0,6.4,11.4,6.0,1022.5,1017.1,47.0,70.0,35.0
2022-01-15,EL HIERRO,20.6,0.0,19.1,22.1,99.0,9.7,13.9,7.1,1016.6,1013.6,54.0,62.0,46.0
2022-01-16,LA GOMERA,18.4,1.8,17.0,19.9,8.0,8.3,14.4,3.1,995.5,991.7,54.0,60.0,38.0
2022-01-16,EL HIERRO,20.6,0.6,19.1,22.0,16.0,12.2,20.0,5.1,1017.2,1011.6,58.0,66.0,50.0
2022-01-16,LA PALMA,20.6,0.1,17.4,23.7,18.0,8.9,20.0,6.2,1016.1,1009.5,44.0,60.0,30.0
2022-01-16,LANZAROTE,18.3,0.05,16.7,19.9,99.0,6.4,12.8,7.1,1022.9,1018.0,44.0,65.0,37.0
2022-01-16,GRAN CANARIA,18.0,1.3,15.7,20.4,99.0,4.2,10.3,7.7,1017.2,1012.8,44.0,59.0,30.0
2022-01-16,FUERTEVENTURA,18.4,0.05,16.6,20.2,13.0,6.4,11.7,5.0,1021.2,1016.4,46.0,66.0,37.0
2022-01-16,TENERIFE,20.1,3.0,18.3,21.9,23.0,4.4,13.6,6.9,1017.9,1012.1,46.0,53.0,23.0
2022-01-17,EL HIERRO,19.4,0.2,18.2,20.5,14.0,9.4,16.4,0.2,1018.1,1013.7,79.0,86.0,63.0
2022-01-17,LANZAROTE,16.4,5.2,13.5,19.2,99.0,3.6,15.0,0.1,1024.9,1019.8,58.0,79.0,41.0
2022-01-17,FUERTEVENTURA,17.4,4.8,15.0,19.7,14.0,5.6,13.9,0.6,1023.4,1018.1,61.0,80.0,45.0
2022-01-17,GRAN CANARIA,17.9,4.5,15.9,19.9,99.0,3.9,10.8,0.0,1019.8,1015.1,81.0,92.0,41.0
2022-01-17,LA GOMERA,17.1,3.4,15.4,18.8,10.0,4.7,11.4,0.0,997.1,993.3,90.0,94.0,53.0
2022-01-17,LA PALMA,19.8,6.2,17.8,21.7,15.0,7.5,16.1,0.0,1016.5,1012.7,84.0,94.0,32.0
2022-01-17,TENERIFE,18.4,29.2,16.3,20.6,18.0,3.3,12.2,0.0,1018.9,1015.3,85.0,93.0,40.0
2022-01-18,TENERIFE,18.6,0.0,16.4,20.8,18.0,3.1,10.0,6.0,1018.0,1015.1,74.0,93.0,47.0
2022-01-18,LANZAROTE,15.8,0.05,13.2,18.4,15.0,6.7,12.8,0.8,1023.0,1020.4,61.0,80.0,43.0
2022-01-18,GRAN CANARIA,16.8,0.0,15.1,18.4,13.0,5.0,11.4,6.6,1018.1,1015.1,78.0,91.0,69.0
2022-01-18,EL HIERRO,20.0,0.0,18.0,21.9,99.0,10.3,13.9,4.4,1017.4,1014.1,73.0,82.0,62.0
2022-01-18,LA GOMERA,16.8,0.0,15.5,18.2,11.0,5.0,10.8,3.4,996.4,993.6,79.0,92.0,68.0
2022-01-18,LA PALMA,18.5,0.4,17.5,19.5,16.0,8.6,13.9,3.2,1015.6,1012.8,76.0,86.0,66.0
2022-01-18,FUERTEVENTURA,16.2,0.05,14.3,18.0,99.0,5.0,9.7,3.2,1021.3,1018.7,72.0,83.0,57.0
2022-01-19,FUERTEVENTURA,18.3,0.0,16.3,20.3,15.0,4.7,10.8,6.7,1021.9,1017.2,50.0,66.0,37.0
2022-01-19,LA PALMA,19.8,0.0,16.4,23.2,99.0,8.6,14.4,7.9,1015.4,1010.9,52.0,76.0,37.0
2022-01-19,LANZAROTE,18.8,0.0,16.8,20.7,99.0,5.6,12.8,7.9,1023.7,1018.9,48.0,61.0,35.0
2022-01-19,LA GOMERA,18.3,0.0,16.3,20.3,9.0,6.4,11.4,5.7,996.0,992.1,69.0,77.0,43.0
2022-01-19,GRAN CANARIA,17.2,0.0,14.4,19.9,99.0,3.3,7.8,7.3,1017.8,1014.2,54.0,77.0,36.0
2022-01-19,EL HIERRO,20.4,0.0,18.1,22.8,99.0,8.3,15.0,6.1,1017.2,1012.2,68.0,77.0,58.0
2022-01-19,TENERIFE,19.7,0.0,16.8,22.6,21.0,3.6,11.9,7.3,1017.4,1013.8,44.0,65.0,37.0
2022-01-20,GRAN CANARIA,18.7,0.0,16.2,21.2,99.0,3.6,6.7,6.4,1014.9,1008.1,57.0,76.0,41.0
2022-01-20,LA GOMERA,18.8,9.3,16.8,20.9,13.0,3.9,16.1,7.7,992.9,987.4,67.0,90.0,45.0
2022-01-20,LA PALMA,20.2,0.2,17.6,22.7,21.0,6.1,15.3,3.3,1011.8,1006.7,66.0,89.0,29.0
2022-01-20,LANZAROTE,19.9,0.0,17.6,22.2,11.0,5.0,12.5,3.7,1020.0,1013.5,46.0,64.0,38.0
2022-01-20,FUERTEVENTURA,19.0,0.0,17.3,20.6,12.0,3.6,10.8,1.2,1018.3,1011.6,50.0,62.0,40.0
2022-01-20,TENERIFE,20.4,0.0,17.6,23.3,21.0,3.9,12.2,9.1,1014.3,1008.9,53.0,72.0,30.0
2022-01-20,EL HIERRO,20.2,3.0,17.6,22.8,16.0,5.0,12.5,5.9,1013.5,1008.7,69.0,94.0,54.0
2022-01-21,EL HIERRO,18.5,0.5,15.9,21.1,99.0,2.8,7.2,2.9,1011.0,1008.1,76.0,94.0,68.0
2022-01-21,TENERIFE,18.8,1.2,16.3,21.2,16.0,2.2,5.0,3.1,1010.1,1007.5,71.0,88.0,52.0
2022-01-21,LA GOMERA,18.1,0.1,16.0,20.2,23.0,1.9,6.7,5.6,989.3,986.5,86.0,95.0,67.0
2022-01-21,LANZAROTE,17.4,0.0,14.1,20.6,5.0,2.2,10.3,1.0,1014.0,1010.0,52.0,60.0,42.0
2022-01-21,FUERTEVENTURA,18.2,0.0,14.5,21.8,25.0,2.5,8.3,0.4,1012.1,1008.5,49.0,63.0,40.0
2022-01-21,LA PALMA,19.4,0.0,16.3,22.6,99.0,3.3,8.9,7.4,1009.2,1006.1,73.0,86.0,59.0
2022-01-21,GRAN CANARIA,17.6,0.0,14.0,21.1,99.0,2.5,6.7,6.9,1009.5,1006.8,68.0,84.0,52.0
2022-01-22,LA GOMERA,18.2,0.0,15.3,21.1,23.0,3.9,8.3,9.4,993.5,988.2,74.0,85.0,67.0
2022-01-22,LANZAROTE,17.8,0.0,11.6,24.1,21.0,4.2,9.7,9.6,1017.1,1011.1,71.0,89.0,54.0
2022-01-22,EL HIERRO,19.0,0.0,15.3,22.7,18.0,4.2,8.9,6.5,1015.0,1010.0,71.0,83.0,55.0
2022-01-22,GRAN CANARIA,18.7,0.0,14.5,22.9,99.0,4.2,9.7,6.7,1013.8,1008.5,70.0,88.0,51.0
2022-01-22,LA PALMA,19.2,0.0,15.4,22.9,3.0,3.1,8.9,9.3,1013.3,1008.0,73.0,83.0,56.0
2022-01-22,FUERTEVENTURA,18.8,0.0,13.1,24.4,24.0,2.2,11.7,6.0,1015.9,1010.2,64.0,84.0,51.0
2022-01-22,TENERIFE,19.2,0.2,15.8,22.5,99.0,2.8,5.8,7.9,1014.4,1009.1,75.0,86.0,63.0
2022-01-23,LA PALMA,19.3,0.0,16.2,22.4,99.0,2.2,5.8,5.2,1017.2,1012.4,71.0,84.0,63.0
2022-01-23,FUERTEVENTURA,16.7,0.0,13.0,20.4,29.0,3.3,7.2,9.8,1019.2,1014.9,81.0,88.0,75.0
2022-01-23,EL HIERRO,19.2,0.0,16.7,21.8,99.0,3.3,7.8,6.9,1019.0,1014.5,73.0,79.0,64.0
2022-01-23,LANZAROTE,17.6,0.0,13.2,22.1,33.0,2.8,9.2,8.9,1020.3,1016.2,78.0,95.0,59.0
2022-01-23,GRAN CANARIA,17.1,0.0,13.7,20.5,4.0,3.3,8.3,9.0,1017.2,1013.1,71.0,87.0,64.0
2022-01-23,TENERIFE,19.1,0.0,15.8,22.4,19.0,1.9,6.4,9.6,1018.3,1014.0,74.0,87.0,62.0
2022-01-23,LA GOMERA,18.4,0.0,16.1,20.7,20.0,2.5,6.7,3.7,997.2,992.7,86.0,92.0,75.0
2022-01-24,LA PALMA,19.0,3.6,16.6,21.5,3.0,3.9,12.5,3.9,1019.9,1015.8,81.0,90.0,69.0
2022-01-24,EL HIERRO,20.0,0.0,18.0,21.9,3.0,5.0,8.9,8.1,1020.9,1017.4,77.0,83.0,70.0
2022-01-24,FUERTEVENTURA,17.6,0.0,14.4,20.9,35.0,3.1,10.3,4.9,1020.4,1017.6,80.0,87.0,70.0
2022-01-24,LANZAROTE,19.0,0.0,15.0,23.0,32.0,4.4,11.4,6.2,1021.7,1018.6,78.0,93.0,58.0
2022-01-24,GRAN CANARIA,18.4,1.8,15.5,21.4,1.0,3.9,12.5,7.9,1019.1,1015.6,77.0,92.0,62.0
2022-01-24,LA GOMERA,18.8,2.1,16.6,21.0,16.0,1.9,5.3,4.7,998.4,995.3,81.0,91.0,66.0
2022-01-24,TENERIFE,19.4,3.0,16.9,22.0,99.0,1.9,4.7,5.9,1020.3,1016.4,74.0,92.0,65.0
2022-01-25,GRAN CANARIA,17.8,4.1,15.6,20.1,99.0,7.2,16.1,4.1,1018.9,1016.1,69.0,90.0,47.0
2022-01-25,LA GOMERA,18.4,0.0,15.9,20.8,6.0,5.3,16.9,7.3,998.4,996.0,57.0,86.0,48.0
2022-01-25,TENERIFE,19.0,11.0,16.9,21.2,3.0,3.3,11.7,5.6,1020.3,1017.9,61.0,89.0,50.0
2022-01-25,LA PALMA,18.3,2.5,16.4,20.2,3.0,5.6,13.9,3.4,1020.4,1018.2,70.0,92.0,57.0
2022-01-25,EL HIERRO,19.2,2.5,18.1,20.2,3.0,7.8,15.0,2.2,1021.7,1019.3,70.0,83.0,57.0
2022-01-25,LANZAROTE,18.4,0.7,14.8,22.0,1.0,6.1,16.9,7.0,1021.6,1017.7,65.0,88.0,42.0
2022-01-25,FUERTEVENTURA,18.6,0.0,16.0,21.2,32.0,6.9,12.8,3.1,1020.3,1016.7,63.0,80.0,45.0
