fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,isla
2021-03-10,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,6","0,0","16,8",03:12,"20,5",13:18,01,"7,5","12,8",Varias,"1,7","1020,5",Varias,"1017,1",05,61,72,04:34,47,13:19,La Palma
2021-03-11,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,0","0,0","16,7",02:45,"21,4",14:48,02,"5,8","11,4",02:10,"6,5","1021,2",Varias,"1018,6",04,62,71,Varias,56,09:27,La Palma
2021-03-12,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,5","0,0","17,3",23:26,"19,7",14:42,03,"5,3","10,3",19:15,"0,2","1020,5",Varias,"1016,9",17,76,80,Varias,64,00:00,La Palma
2021-03-13,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,4","0,0","16,9",07:24,"22,0",13:13,05,"3,3","7,8",13:24,"2,0","1018,3",Varias,"1015,5",16,61,73,Varias,51,12:39,La Palma
2021-03-14,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,0",Ip,"16,9",09:04,"21,1",14:03,03,"4,7","10,8",22:34,"0,8","1017,1",00,"1014,6",16,75,87,08:42,59,02:21,La Palma
2021-03-15,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,4","0,0","17,8",Varias,"20,9",11:20,34,"6,7","11,4",20:31,"0,5","1015,8",11,"1013,5",04,69,76,00:11,56,10:07,La Palma
2021-03-16,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,1","0,0","16,4",07:29,"21,8",13:25,01,"6,1","10,8",09:40,"9,0","1014,9",00,"1012,2",17,67,75,20:05,58,01:17,La Palma
2021-03-17,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,9","0,0","16,3",06:24,"21,5",14:24,99,"6,7","11,7",Varias,"9,2","1013,7",Varias,"1011,2",18,67,76,17:52,56,23:59,La Palma
2021-03-18,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,6","0,0","16,4",03:58,"20,8",13:14,03,"7,2","12,8",09:07,"9,8","1013,9",Varias,"1011,6",05,67,76,19:03,55,03:08,La Palma
2021-03-19,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,0","0,0","14,8",02:50,"21,3",13:30,02,"7,5","14,4",18:30,"10,6","1015,0",23,"1012,0",04,58,71,09:30,27,04:10,La Palma
2021-03-20,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,0","0,5","15,9",02:46,"20,2",Varias,99,"7,8","11,7",21:01,"5,4","1015,4",Varias,"1013,1",06,62,72,19:45,52,13:33,La Palma
2021-03-21,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,7",Ip,"15,0",06:42,"20,4",13:04,99,"4,7","12,5",Varias,"0,5","1015,7",Varias,"1013,5",18,65,91,06:31,48,13:07,La Palma
2021-03-22,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"17,3",Ip,"15,6",12:33,"19,0",10:29,99,"3,6","11,4",Varias,"0,5","1015,0",Varias,"1012,3",05,63,77,12:26,48,06:06,La Palma
2021-03-23,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,0","0,0","15,5",07:06,"20,6",14:01,03,"4,7","9,7",02:46,"5,7","1016,8",Varias,"1013,5",04,59,69,02:21,49,13:53,La Palma
2021-03-24,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,8","0,0","16,2",00:05,"21,3",Varias,03,"6,1","12,5",19:06,"9,9","1016,8",Varias,"1013,9",18,73,82,20:08,53,00:44,La Palma
2021-03-25,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,9","0,0","15,7",07:28,"24,1",16:41,03,"2,8","12,5",10:49,"10,3","1014,6",00,"1007,2",19,57,80,Varias,31,23:58,La Palma
2021-03-26,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"20,6","2,9","17,3",02:39,"24,0",12:07,26,"3,3","17,5",08:57,"7,4","1008,8",Varias,"1004,5",04,52,71,20:09,24,01:16,La Palma
2021-03-27,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,2","1,8","16,7",06:15,"21,8",11:55,19,"3,6","10,8",16:38,"2,5","1009,6",Varias,"1006,4",05,72,83,08:19,48,16:57,La Palma
2021-03-28,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,4","0,1","15,8",06:45,"22,9",11:59,25,"5,6","15,0",11:43,"4,7","1009,1",00,"1005,9",18,70,80,Varias,45,11:53,La Palma
2021-03-29,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,6","0,0","16,2",03:36,"20,9",13:07,01,"7,8","18,6",16:45,"10,7","1012,5",Varias,"1007,8",03,70,79,00:37,52,08:47,La Palma
2021-03-30,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,4","0,0","16,4",Varias,"22,4",12:49,16,"3,9","10,3",17:38,"9,7","1011,8",00,"1005,8",19,68,81,03:29,40,23:57,La Palma
2021-03-31,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"20,2","0,0","17,7",03:45,"22,8",14:00,23,"4,7","20,0",09:30,"6,1","1009,1",Varias,"1002,2",06,54,74,06:32,32,01:15,La Palma
