fecha_datos,codigo_centro,fecha,unidad_funcional,cv19,nocv19
30/06/2023,350154,31/10/2021,CSR,0,0
30/06/2023,380086,09/04/2023,HPT,0,64
30/06/2023,350120,02/02/2023,CSR,0,2
30/06/2023,350252,06/04/2021,CCR,2,2
30/06/2023,380223,25/06/2022,CCR,0,2
30/06/2023,380223,10/12/2022,HPT,10,153
30/06/2023,380282,04/05/2023,CCR,0,0
30/06/2023,380282,24/12/2021,HPT,0,13
30/06/2023,350228,17/07/2022,HPT,11,148
30/06/2023,350304,01/04/2023,CSR,0,0
30/06/2023,350228,09/05/2020,HPT,3,147
30/06/2023,350252,21/01/2022,CSR,0,0
30/06/2023,350367,12/03/2021,HPT,0,102
30/06/2023,380282,05/09/2021,CCR,0,0
30/06/2023,380146,10/08/2020,CSR,0,4
30/06/2023,350332,18/06/2020,CCR,2,70
30/06/2023,350120,10/05/2022,CCR,0,0
30/06/2023,380223,30/05/2023,HPT,0,157
30/06/2023,380146,16/02/2021,HPT,0,63
30/06/2023,350228,25/03/2022,CCR,0,3
30/06/2023,380295,03/08/2021,CCR,0,2
30/06/2023,380086,13/07/2021,CSR,0,1
30/06/2023,380282,03/09/2020,HPT,0,22
30/06/2023,380244,12/12/2020,CSR,0,0
30/06/2023,350304,16/11/2022,HPT,0,55
30/06/2023,350326,01/07/2020,CSR,0,1
30/06/2023,380316,22/01/2023,CCR,0,0
30/06/2023,350206,02/06/2021,CSR,0,0
30/06/2023,380326,23/10/2021,HPT,3,506
30/06/2023,350120,16/02/2021,CSR,0,3
30/06/2023,380064,26/12/2021,CCR,0,0
30/06/2023,380244,28/03/2022,CCR,0,0
30/06/2023,380012,28/01/2022,CCR,33,22
30/06/2023,380012,21/06/2020,CSR,0,0
30/06/2023,350154,04/09/2020,HPT,0,73
30/06/2023,380103,26/04/2023,CSR,0,0
30/06/2023,350332,14/01/2022,CCR,27,31
30/06/2023,380282,28/04/2021,CSR,0,0
30/06/2023,380146,19/05/2020,CSR,0,3
30/06/2023,350290,27/02/2023,CCR,0,31
30/06/2023,380295,29/06/2022,CCR,0,2
30/06/2023,380103,15/11/2021,CSR,0,2
30/06/2023,380146,20/12/2021,CSR,0,4
30/06/2023,380276,26/08/2022,CCR,0,0
30/06/2023,350173,15/09/2021,CCR,0,5
30/06/2023,380012,11/11/2022,CCR,1,35
30/06/2023,350154,28/04/2020,CCR,0,0
30/06/2023,380282,08/01/2023,CSR,0,0
30/06/2023,350228,11/09/2021,CSR,0,0
30/06/2023,380244,26/02/2021,HPT,3,14
30/06/2023,380146,10/12/2022,CSR,0,4
30/06/2023,380282,03/03/2023,CCR,0,0
30/06/2023,350304,17/03/2022,HPT,0,41
30/06/2023,350290,29/03/2020,HPT,38,424
30/06/2023,350228,30/01/2021,HPT,41,90
30/06/2023,380223,08/05/2021,HPT,0,132
30/06/2023,350120,14/02/2021,HPT,1,90
30/06/2023,380326,17/01/2021,CSR,0,6
30/06/2023,350154,04/12/2022,CCR,0,0
30/06/2023,350120,11/01/2021,CSR,0,1
30/06/2023,350120,04/01/2021,CSR,0,0
30/06/2023,350290,11/12/2022,CCR,1,22
30/06/2023,380223,19/11/2021,HPT,0,132
30/06/2023,380295,06/09/2022,HPT,0,44
30/06/2023,350290,06/12/2020,HPT,33,485
30/06/2023,380276,15/04/2020,CSR,0,0
30/06/2023,380146,16/01/2023,CCR,0,6
30/06/2023,350206,03/07/2020,HPT,0,145
30/06/2023,380316,20/07/2022,HPT,11,120
30/06/2023,380276,19/04/2022,CCR,0,0
30/06/2023,350252,25/09/2022,HPT,2,86
30/06/2023,350326,07/04/2020,CCR,0,0
30/06/2023,380146,21/02/2023,HPT,0,125
30/06/2023,380244,07/03/2023,HPT,0,22
30/06/2023,380103,22/07/2022,HPT,3,71
30/06/2023,380326,29/09/2022,CCR,2,33
30/06/2023,380012,17/03/2023,CSR,0,0
30/06/2023,350154,17/05/2021,HPT,0,68
30/06/2023,380282,22/02/2021,CCR,0,0
30/06/2023,380282,22/11/2021,CSR,0,1
30/06/2023,350326,17/01/2023,CCR,0,0
30/06/2023,350332,03/09/2021,HPT,13,547
30/06/2023,380244,10/12/2020,HPT,1,19
30/06/2023,380282,15/05/2021,HPT,0,17
30/06/2023,350332,22/06/2021,CSR,0,0
30/06/2023,350228,09/09/2022,CCR,0,1
30/06/2023,380244,20/10/2020,CCR,0,0
30/06/2023,350290,30/11/2022,CSR,0,0
30/06/2023,350154,13/01/2023,CSR,0,0
30/06/2023,380064,10/02/2023,HPT,1,90
30/06/2023,350367,09/06/2023,CSR,0,0
30/06/2023,350120,18/12/2021,CSR,0,2
30/06/2023,350206,16/03/2023,CSR,0,0
30/06/2023,380276,09/12/2022,HPT,0,8
30/06/2023,380223,13/04/2021,CCR,0,3
30/06/2023,380064,14/11/2021,CSR,0,0
30/06/2023,350290,13/11/2020,CCR,13,26
30/06/2023,380086,17/05/2023,HPT,1,110
30/06/2023,380326,25/03/2022,CSR,0,5
30/06/2023,350120,02/10/2020,CCR,0,0
30/06/2023,380103,19/04/2023,HPT,0,66
30/06/2023,380316,02/06/2020,HPT,2,114
30/06/2023,350206,03/04/2022,CSR,0,0
30/06/2023,380064,16/09/2020,CSR,0,0
30/06/2023,380326,03/08/2021,HPT,55,448
30/06/2023,380282,08/04/2022,CSR,0,0
30/06/2023,380295,30/01/2021,HPT,0,27
30/06/2023,380276,13/06/2022,CSR,0,0
30/06/2023,380012,05/08/2022,HPT,72,612
30/06/2023,380064,24/09/2020,HPT,0,98
30/06/2023,380086,17/09/2022,HPT,1,84
30/06/2023,350304,12/04/2023,HPT,0,28
30/06/2023,350252,11/02/2022,CSR,0,0
30/06/2023,380282,15/04/2022,CSR,0,0
30/06/2023,350228,11/01/2023,CSR,0,0
30/06/2023,380146,22/10/2022,HPT,1,85
30/06/2023,350173,28/01/2021,HPT,0,99
30/06/2023,350290,07/04/2023,CSR,0,0
30/06/2023,350120,15/03/2023,HPT,0,110
30/06/2023,350326,09/04/2020,CCR,0,0
30/06/2023,350367,03/09/2021,CCR,1,1
30/06/2023,380295,14/03/2021,HPT,0,37
30/06/2023,350332,15/02/2021,CSR,0,0
30/06/2023,380316,27/05/2021,HPT,3,113
30/06/2023,350206,22/12/2022,CSR,0,0
30/06/2023,350154,16/05/2020,HPT,0,67
30/06/2023,380064,09/07/2021,CCR,0,0
30/06/2023,350206,16/07/2022,CSR,0,0
30/06/2023,380103,16/11/2020,CCR,0,1
30/06/2023,350154,17/01/2023,CCR,0,0
30/06/2023,380244,20/05/2020,CSR,0,0
30/06/2023,350367,25/03/2021,CSR,0,9
30/06/2023,350120,17/08/2021,CSR,0,1
30/06/2023,350290,19/01/2021,CSR,0,1
30/06/2023,350120,10/12/2022,CSR,0,0
30/06/2023,350120,31/12/2022,CSR,0,0
30/06/2023,350367,10/05/2023,HPT,1,118
30/06/2023,350120,13/05/2023,HPT,2,92
30/06/2023,380244,24/01/2022,CCR,0,0
30/06/2023,350206,08/12/2022,HPT,0,120
30/06/2023,350332,21/09/2021,CCR,10,49
30/06/2023,350206,22/04/2022,CSR,0,0
30/06/2023,380146,03/05/2021,CSR,0,2
30/06/2023,350332,07/08/2021,CCR,12,47
30/06/2023,350252,22/08/2020,HPT,1,72
30/06/2023,350367,18/10/2022,HPT,2,111
30/06/2023,380282,30/09/2022,HPT,0,24
30/06/2023,350173,01/06/2020,HPT,0,86
30/06/2023,350120,06/04/2022,CSR,0,4
30/06/2023,380276,28/06/2022,HPT,1,10
30/06/2023,380086,12/08/2022,HPT,0,71
30/06/2023,380064,08/12/2020,HPT,1,88
30/06/2023,380103,11/04/2021,CSR,0,1
30/06/2023,380223,16/05/2022,CSR,0,0
30/06/2023,380012,08/07/2022,HPT,73,631
30/06/2023,380276,19/03/2023,HPT,0,14
30/06/2023,350332,17/09/2022,HPT,12,598
30/06/2023,380316,10/10/2021,HPT,1,129
30/06/2023,350367,12/06/2021,HPT,2,124
30/06/2023,380146,11/06/2023,HPT,0,94
30/06/2023,350290,20/08/2021,CCR,26,15
30/06/2023,380244,02/10/2021,CSR,0,0
30/06/2023,350332,06/12/2020,CCR,7,45
30/06/2023,350367,29/04/2023,HPT,0,97
30/06/2023,380064,29/03/2022,HPT,0,95
30/06/2023,380086,20/04/2020,CCR,0,0
30/06/2023,380103,14/08/2022,CSR,0,0
30/06/2023,350326,12/11/2022,CCR,0,0
30/06/2023,380316,07/12/2022,CCR,0,5
30/06/2023,350367,20/08/2020,CSR,0,9
30/06/2023,350252,20/04/2022,CSR,0,0
30/06/2023,380086,27/08/2021,CCR,0,3
30/06/2023,350173,25/03/2022,CSR,0,10
30/06/2023,350206,31/03/2021,CSR,0,0
30/06/2023,380086,29/11/2021,CSR,0,1
30/06/2023,350206,10/12/2021,HPT,0,135
30/06/2023,350206,23/10/2022,HPT,0,113
30/06/2023,380012,11/12/2020,HPT,61,603
30/06/2023,380064,15/06/2022,HPT,5,94
30/06/2023,350120,26/05/2023,CCR,0,0
30/06/2023,380086,12/04/2023,CCR,0,2
30/06/2023,380146,28/04/2020,CCR,0,1
30/06/2023,380282,07/03/2022,HPT,0,18
30/06/2023,350367,05/04/2021,CSR,0,9
30/06/2023,350252,27/05/2020,CCR,0,0
30/06/2023,350206,19/02/2023,CSR,0,0
30/06/2023,350252,17/01/2022,CSR,0,0
30/06/2023,350367,07/08/2021,CSR,0,0
30/06/2023,380012,30/09/2022,CCR,1,31
30/06/2023,350332,03/10/2021,HPT,9,592
30/06/2023,350173,25/12/2021,HPT,0,82
30/06/2023,350304,22/09/2021,CCR,0,4
30/06/2023,380316,18/02/2022,HPT,21,112
30/06/2023,350367,16/12/2022,HPT,1,126
30/06/2023,350206,13/03/2021,HPT,0,127
30/06/2023,380295,03/07/2020,CCR,0,1
30/06/2023,350228,21/01/2023,CSR,0,0
30/06/2023,380146,28/05/2022,HPT,0,67
30/06/2023,380326,06/03/2021,HPT,48,463
30/06/2023,350173,18/08/2021,CSR,0,10
30/06/2023,350332,27/07/2021,CSR,0,0
30/06/2023,380282,24/01/2022,CSR,0,0
30/06/2023,380276,29/09/2020,CCR,0,0
30/06/2023,380282,15/05/2022,CSR,0,3
30/06/2023,380146,28/04/2021,HPT,0,85
30/06/2023,350290,28/09/2022,CSR,0,0
30/06/2023,380295,08/04/2020,CSR,0,0
30/06/2023,350120,08/09/2021,CSR,0,3
30/06/2023,350120,19/06/2022,HPT,5,105
30/06/2023,350332,19/03/2022,CSR,0,0
30/06/2023,350120,09/07/2021,CSR,0,3
30/06/2023,380282,18/08/2022,HPT,0,22
30/06/2023,380012,12/03/2023,CCR,3,22
30/06/2023,350228,05/02/2021,CCR,22,4
30/06/2023,380146,17/11/2020,HPT,2,65
30/06/2023,380282,06/11/2021,HPT,0,19
30/06/2023,350304,03/09/2022,HPT,0,31
30/06/2023,350332,14/06/2021,HPT,12,615
30/06/2023,350326,13/09/2022,HPT,1,14
30/06/2023,380326,25/10/2020,HPT,50,443
30/06/2023,350154,19/02/2021,CSR,0,0
30/06/2023,350326,01/11/2020,CSR,0,1
30/06/2023,350120,08/10/2021,CSR,0,1
30/06/2023,380295,13/02/2022,HPT,0,31
30/06/2023,350252,19/06/2020,CSR,0,0
30/06/2023,350332,20/08/2021,CSR,0,0
30/06/2023,350367,09/08/2021,HPT,0,108
30/06/2023,350326,23/10/2021,CSR,0,0
30/06/2023,380276,03/02/2023,HPT,1,13
30/06/2023,380103,23/03/2020,HPT,2,42
30/06/2023,380326,26/07/2020,CSR,0,5
30/06/2023,350173,27/07/2020,CSR,0,10
30/06/2023,350120,04/09/2022,CSR,0,0
30/06/2023,350252,03/10/2022,CSR,0,0
30/06/2023,350252,02/06/2022,CCR,0,7
30/06/2023,380103,03/10/2020,CCR,0,0
30/06/2023,350290,07/11/2022,CCR,1,26
30/06/2023,350154,22/12/2021,HPT,0,76
30/06/2023,380282,03/06/2022,CCR,0,0
30/06/2023,380223,10/11/2021,CSR,0,0
30/06/2023,350304,13/12/2021,CCR,0,5
30/06/2023,350332,18/09/2022,HPT,14,588
30/06/2023,380146,18/06/2023,CSR,0,4
30/06/2023,380064,26/03/2023,CSR,0,0
30/06/2023,350290,28/05/2022,CCR,4,23
30/06/2023,380295,02/06/2022,CCR,0,0
30/06/2023,350173,25/06/2021,HPT,0,86
30/06/2023,380223,06/04/2021,CCR,0,2
30/06/2023,380064,08/08/2022,CSR,0,0
30/06/2023,350304,10/03/2021,CSR,0,0
30/06/2023,380012,28/08/2020,HPT,20,587
30/06/2023,350120,31/07/2022,CCR,0,0
30/06/2023,350326,22/08/2020,HPT,0,2
30/06/2023,380103,07/05/2022,HPT,0,62
30/06/2023,350206,15/07/2022,CSR,0,0
30/06/2023,350206,08/04/2023,CSR,0,0
30/06/2023,350332,27/12/2020,HPT,23,559
30/06/2023,380086,24/06/2023,CCR,0,0
30/06/2023,380103,10/06/2021,HPT,0,66
30/06/2023,380146,03/04/2023,CCR,0,6
30/06/2023,350290,19/05/2020,HPT,5,511
30/06/2023,380086,05/08/2020,HPT,0,140
30/06/2023,350332,11/07/2022,CSR,0,0
30/06/2023,350332,18/06/2022,CSR,0,0
30/06/2023,350154,10/02/2021,HPT,0,68
30/06/2023,380064,28/04/2021,CSR,0,0
30/06/2023,350326,19/12/2020,CSR,0,1
30/06/2023,350206,13/02/2023,CCR,0,1
30/06/2023,380103,13/02/2022,HPT,1,57
30/06/2023,380223,11/02/2023,HPT,2,155
30/06/2023,380326,13/10/2020,CCR,17,27
30/06/2023,380103,01/10/2021,CCR,0,0
30/06/2023,380276,13/08/2021,HPT,0,10
30/06/2023,380064,14/06/2020,CSR,0,0
30/06/2023,350332,13/05/2021,HPT,17,581
30/06/2023,380316,23/01/2022,CSR,0,0
30/06/2023,350304,23/04/2022,CCR,0,2
30/06/2023,350290,16/05/2023,CCR,0,34
30/06/2023,380316,30/07/2020,CCR,0,6
30/06/2023,380223,06/05/2020,CSR,0,0
30/06/2023,380276,16/06/2020,CCR,0,0
30/06/2023,380146,09/10/2022,HPT,3,91
30/06/2023,380282,03/08/2020,CCR,0,0
30/06/2023,380276,24/02/2021,CCR,0,0
30/06/2023,380086,23/05/2020,HPT,0,111
30/06/2023,380326,03/04/2023,HPT,14,514
30/06/2023,350206,09/01/2021,HPT,3,135
30/06/2023,380064,15/09/2022,CSR,0,0
30/06/2023,380012,08/05/2022,CCR,2,34
30/06/2023,350367,09/03/2022,HPT,10,105
30/06/2023,350304,10/05/2023,CCR,0,8
30/06/2023,380295,28/09/2021,CSR,0,2
30/06/2023,380244,18/02/2021,CSR,0,0
30/06/2023,380146,25/09/2021,HPT,3,71
30/06/2023,350120,11/03/2023,CCR,0,0
30/06/2023,350206,02/04/2021,HPT,0,101
30/06/2023,350228,19/11/2021,CSR,0,0
30/06/2023,350252,19/04/2020,HPT,1,61
30/06/2023,350290,24/03/2020,CCR,11,27
30/06/2023,350304,10/12/2022,CSR,0,0
30/06/2023,380282,28/01/2021,CCR,0,0
30/06/2023,350367,16/12/2021,CSR,0,0
30/06/2023,380012,15/02/2021,CCR,8,31
30/06/2023,350120,14/01/2023,CSR,0,1
30/06/2023,380326,16/04/2020,HPT,112,323
30/06/2023,380103,30/07/2020,CCR,0,0
30/06/2023,350290,15/12/2022,HPT,18,581
30/06/2023,350367,21/01/2021,HPT,1,96
30/06/2023,350228,20/11/2020,CCR,0,3
30/06/2023,380244,24/02/2021,CCR,0,0
30/06/2023,380223,03/03/2022,CCR,0,2
30/06/2023,380223,01/02/2023,HPT,1,153
30/06/2023,380103,30/12/2022,HPT,2,61
30/06/2023,350228,11/10/2020,HPT,4,136
30/06/2023,350332,04/01/2021,HPT,25,565
30/06/2023,350154,06/06/2020,CCR,0,0
30/06/2023,380064,17/01/2021,CSR,0,0
30/06/2023,380295,08/10/2021,HPT,0,39
30/06/2023,350173,18/04/2022,HPT,0,94
30/06/2023,380282,05/11/2022,CCR,0,0
30/06/2023,380295,15/08/2020,CSR,0,0
30/06/2023,350332,04/10/2021,CSR,0,0
30/06/2023,350326,05/06/2022,HPT,0,9
30/06/2023,380295,23/11/2021,CSR,0,2
30/06/2023,380012,18/09/2022,HPT,29,637
30/06/2023,380244,23/03/2022,HPT,2,21
30/06/2023,380282,06/06/2021,HPT,0,14
30/06/2023,350252,27/09/2020,CSR,0,0
30/06/2023,380295,23/02/2023,HPT,0,54
30/06/2023,380295,05/02/2023,CCR,0,0
30/06/2023,350154,26/03/2021,CSR,0,0
30/06/2023,350332,11/04/2023,HPT,4,643
30/06/2023,350304,03/12/2021,CCR,0,9
30/06/2023,350290,24/01/2022,CCR,27,11
30/06/2023,380146,02/02/2022,CCR,0,6
30/06/2023,350173,07/04/2020,CCR,0,1
30/06/2023,380146,16/05/2023,CCR,0,3
30/06/2023,380244,26/03/2022,CSR,0,0
30/06/2023,380244,17/09/2020,HPT,1,16
30/06/2023,380282,04/05/2021,CSR,0,1
30/06/2023,350206,26/08/2021,HPT,0,134
30/06/2023,350120,23/12/2021,CSR,0,3
30/06/2023,350332,22/08/2022,CSR,0,0
30/06/2023,350120,15/12/2022,CCR,0,0
30/06/2023,350154,12/01/2021,CSR,0,0
30/06/2023,380282,30/03/2023,CCR,0,0
30/06/2023,380103,04/06/2023,CSR,0,0
30/06/2023,350154,29/04/2021,HPT,0,81
30/06/2023,350173,06/08/2020,CCR,0,4
30/06/2023,350252,26/08/2022,CSR,0,0
30/06/2023,350120,13/02/2021,CCR,0,0
30/06/2023,380326,13/04/2022,CSR,0,6
30/06/2023,380064,01/05/2020,CSR,0,0
30/06/2023,350326,11/05/2020,CSR,0,0
30/06/2023,380316,26/09/2020,HPT,0,123
30/06/2023,380316,16/01/2022,HPT,29,114
30/06/2023,380064,06/10/2020,CCR,0,4
30/06/2023,380276,12/04/2022,HPT,1,16
30/06/2023,380276,01/07/2021,CCR,0,0
30/06/2023,380326,29/06/2022,CSR,0,5
30/06/2023,380012,18/07/2020,CCR,0,20
30/06/2023,380316,29/03/2021,CCR,2,4
30/06/2023,380064,29/07/2021,HPT,0,90
30/06/2023,350332,02/01/2022,HPT,48,547
30/06/2023,350154,13/07/2020,HPT,0,71
30/06/2023,380316,02/01/2023,CCR,0,4
30/06/2023,380316,11/11/2020,HPT,0,129
30/06/2023,380295,13/11/2022,HPT,0,45
30/06/2023,350252,12/12/2021,CCR,3,3
30/06/2023,380146,27/08/2021,HPT,2,90
30/06/2023,350252,18/04/2021,CSR,0,0
30/06/2023,350228,10/07/2021,HPT,1,157
30/06/2023,350326,15/05/2022,HPT,0,1
30/06/2023,350290,25/04/2023,CSR,0,0
30/06/2023,380326,19/10/2020,CSR,0,4
30/06/2023,380276,15/05/2021,CSR,0,0
30/06/2023,380012,01/10/2022,CCR,1,28
30/06/2023,380103,22/10/2022,HPT,0,61
30/06/2023,380064,22/05/2021,HPT,0,81
30/06/2023,380086,19/07/2022,HPT,7,112
30/06/2023,380316,27/02/2023,CSR,0,0
30/06/2023,350304,30/12/2021,CSR,0,0
30/06/2023,350173,05/03/2021,CCR,0,7
30/06/2023,380276,22/12/2021,CCR,0,0
30/06/2023,350304,13/05/2020,CCR,0,3
30/06/2023,380012,27/12/2021,CSR,0,0
30/06/2023,380146,07/09/2022,CSR,0,4
30/06/2023,380282,15/05/2021,CCR,0,0
30/06/2023,380012,09/04/2021,CSR,0,0
30/06/2023,380012,06/04/2021,HPT,79,611
30/06/2023,380223,06/03/2021,CCR,0,1
30/06/2023,380295,27/10/2021,HPT,0,51
30/06/2023,380282,11/11/2022,CCR,0,0
30/06/2023,380316,20/03/2023,CSR,0,0
30/06/2023,380244,03/01/2021,CSR,0,0
30/06/2023,380223,05/09/2022,HPT,0,172
30/06/2023,350252,31/07/2022,CCR,1,0
30/06/2023,350228,17/02/2022,CCR,1,3
30/06/2023,380223,05/03/2023,HPT,4,173
30/06/2023,350252,20/06/2020,CCR,0,2
30/06/2023,350173,30/04/2023,CSR,0,0
30/06/2023,380326,10/11/2020,CCR,16,23
30/06/2023,350206,05/05/2020,HPT,0,121
30/06/2023,380012,17/09/2022,CCR,1,26
30/06/2023,380295,08/03/2022,CSR,0,2
30/06/2023,380223,07/12/2021,CCR,0,4
30/06/2023,350252,28/10/2021,HPT,0,73
30/06/2023,380012,02/05/2023,HPT,13,666
30/06/2023,350332,20/07/2022,HPT,67,554
30/06/2023,350290,19/10/2021,CCR,5,32
30/06/2023,350332,01/06/2020,CSR,0,10
30/06/2023,380146,29/01/2022,HPT,6,81
30/06/2023,350332,01/11/2022,HPT,22,640
30/06/2023,350173,15/05/2021,HPT,0,74
30/06/2023,350332,23/03/2021,CSR,0,0
30/06/2023,380103,28/02/2021,CSR,0,1
30/06/2023,380103,10/12/2021,CCR,0,1
30/06/2023,380326,28/08/2021,CCR,19,21
30/06/2023,350154,18/03/2023,CSR,0,0
30/06/2023,350332,29/03/2022,HPT,34,576
30/06/2023,380064,25/09/2020,CCR,0,2
30/06/2023,350206,12/09/2021,HPT,0,137
30/06/2023,380086,15/02/2021,CCR,0,4
30/06/2023,350290,08/06/2020,CCR,0,28
30/06/2023,380326,01/07/2020,CCR,0,37
30/06/2023,350154,06/10/2020,CSR,0,0
30/06/2023,380086,21/02/2021,HPT,1,120
30/06/2023,350173,10/04/2020,CCR,0,1
30/06/2023,380086,29/03/2022,CSR,0,1
30/06/2023,350120,20/12/2021,CSR,0,1
30/06/2023,350332,02/10/2022,HPT,11,603
30/06/2023,380086,21/01/2021,CCR,1,1
30/06/2023,380103,11/10/2022,CCR,0,0
30/06/2023,350326,19/01/2021,HPT,0,8
30/06/2023,350120,01/05/2023,CSR,0,2
30/06/2023,350332,28/07/2022,CSR,0,0
30/06/2023,350228,03/12/2021,CCR,0,1
30/06/2023,380086,12/07/2022,HPT,5,105
30/06/2023,350367,15/04/2020,CCR,0,2
30/06/2023,380103,05/08/2022,CSR,0,0
30/06/2023,380064,29/12/2020,CCR,0,2
30/06/2023,380146,30/08/2020,HPT,2,83
30/06/2023,380295,14/10/2022,CSR,0,1
30/06/2023,380326,06/08/2022,CSR,0,6
30/06/2023,380012,05/03/2023,CCR,3,29
30/06/2023,350326,22/05/2020,CCR,0,0
30/06/2023,380282,12/12/2022,CCR,0,0
30/06/2023,350367,16/02/2023,CCR,0,5
30/06/2023,350290,18/07/2022,CSR,1,5
30/06/2023,350304,09/03/2021,HPT,0,35
30/06/2023,350206,22/04/2022,HPT,0,137
30/06/2023,380244,26/07/2021,CCR,0,0
30/06/2023,350154,10/10/2021,HPT,0,66
30/06/2023,380295,27/12/2022,HPT,0,33
30/06/2023,380223,04/08/2022,CSR,0,0
30/06/2023,350120,05/02/2023,CCR,0,0
30/06/2023,350252,27/06/2023,CSR,0,0
30/06/2023,350120,23/05/2021,CSR,0,3
30/06/2023,350290,01/06/2022,CSR,0,0
30/06/2023,350332,08/07/2020,CSR,0,10
30/06/2023,380295,03/10/2021,CSR,0,1
30/06/2023,380064,01/08/2022,CCR,0,2
30/06/2023,380012,24/12/2022,CCR,1,32
30/06/2023,380223,30/07/2020,HPT,0,128
30/06/2023,380064,11/12/2022,CSR,0,0
30/06/2023,380103,09/04/2023,CSR,0,1
30/06/2023,380295,04/09/2020,HPT,0,32
30/06/2023,350228,27/06/2021,CCR,0,0
30/06/2023,380295,05/05/2020,CSR,0,0
30/06/2023,380276,29/08/2022,CSR,0,0
30/06/2023,350206,19/08/2020,CCR,0,3
30/06/2023,350173,19/09/2022,CSR,0,10
30/06/2023,380146,12/07/2020,HPT,0,69
30/06/2023,350228,02/04/2021,CSR,0,0
30/06/2023,350290,16/12/2021,HPT,56,606
30/06/2023,380326,07/05/2022,HPT,46,482
30/06/2023,350326,14/10/2021,HPT,0,14
30/06/2023,350252,24/07/2022,CSR,0,0
30/06/2023,380244,02/04/2022,CCR,0,0
30/06/2023,350173,01/03/2023,HPT,0,108
30/06/2023,350290,27/02/2021,CSR,0,1
30/06/2023,350173,01/02/2023,CCR,0,7
30/06/2023,350290,18/02/2022,CCR,13,22
30/06/2023,350228,16/10/2022,HPT,2,185
30/06/2023,380012,27/03/2022,HPT,75,629
30/06/2023,380223,29/11/2021,CSR,0,0
30/06/2023,350304,08/09/2021,CSR,0,0
30/06/2023,380064,29/01/2021,HPT,0,97
30/06/2023,350326,12/03/2022,CSR,0,1
30/06/2023,380282,12/03/2023,CCR,0,0
30/06/2023,380223,17/05/2021,CCR,0,2
30/06/2023,350228,04/03/2021,HPT,4,138
30/06/2023,350252,03/09/2022,HPT,0,107
30/06/2023,380223,15/10/2021,CCR,0,3
30/06/2023,350173,26/06/2021,HPT,0,65
30/06/2023,380326,20/12/2021,CSR,0,6
30/06/2023,380146,10/02/2022,CSR,0,4
30/06/2023,380244,22/08/2021,CCR,0,0
30/06/2023,350228,10/05/2020,CSR,0,0
30/06/2023,380146,13/02/2021,CSR,0,4
30/06/2023,350252,15/11/2022,CSR,0,0
30/06/2023,350332,06/10/2022,HPT,11,631
30/06/2023,380282,18/07/2022,HPT,0,21
30/06/2023,380012,16/11/2020,CSR,0,0
30/06/2023,380276,10/03/2023,HPT,0,10
30/06/2023,380012,17/06/2023,HPT,11,691
30/06/2023,350120,02/09/2022,CSR,0,4
30/06/2023,380086,10/05/2020,CCR,0,0
30/06/2023,350332,22/04/2020,CCR,9,41
30/06/2023,380326,03/11/2022,CSR,0,5
30/06/2023,350290,26/06/2022,HPT,123,555
30/06/2023,350367,13/01/2023,CCR,0,8
30/06/2023,350120,18/01/2023,CSR,0,4
30/06/2023,350228,08/06/2023,CSR,0,0
30/06/2023,380282,16/08/2020,CSR,0,0
30/06/2023,350120,11/02/2021,CCR,0,0
30/06/2023,380276,24/10/2020,CCR,0,0
30/06/2023,350367,29/08/2021,CSR,0,0
30/06/2023,380146,26/10/2022,HPT,1,100
30/06/2023,350173,20/07/2021,CSR,0,10
30/06/2023,350332,03/11/2021,CSR,0,0
30/06/2023,380086,28/04/2023,CCR,0,2
30/06/2023,380282,14/08/2020,HPT,0,16
30/06/2023,380086,10/05/2020,CSR,0,0
30/06/2023,380316,06/06/2022,CSR,0,0
30/06/2023,350154,02/04/2023,CSR,0,0
30/06/2023,350206,15/04/2021,HPT,0,116
30/06/2023,350252,28/11/2021,CSR,0,0
30/06/2023,350173,25/04/2021,CSR,0,0
30/06/2023,350173,25/03/2023,HPT,0,95
30/06/2023,350206,29/06/2023,CCR,0,0
30/06/2023,380244,18/05/2023,CCR,0,0
30/06/2023,380146,30/01/2022,CCR,0,6
30/06/2023,350326,31/12/2021,HPT,1,6
30/06/2023,380223,19/08/2022,CSR,0,0
30/06/2023,380295,08/10/2021,CSR,0,2
30/06/2023,350304,21/05/2021,HPT,0,29
30/06/2023,380282,04/02/2021,CSR,0,0
30/06/2023,350173,23/05/2021,HPT,0,91
30/06/2023,380316,08/12/2022,HPT,6,149
30/06/2023,380146,03/05/2022,CSR,0,4
30/06/2023,380295,09/08/2022,CCR,0,0
30/06/2023,350304,04/06/2023,HPT,0,10
30/06/2023,380316,14/09/2022,HPT,4,146
30/06/2023,350173,12/03/2023,CSR,0,0
30/06/2023,380146,05/04/2020,HPT,0,75
30/06/2023,380326,10/10/2021,HPT,4,539
30/06/2023,380326,07/03/2021,CSR,0,5
30/06/2023,350367,05/01/2022,CCR,0,7
30/06/2023,350326,02/04/2023,CCR,0,0
30/06/2023,380012,11/01/2023,CCR,2,29
30/06/2023,350154,21/04/2022,CSR,0,0
30/06/2023,380244,18/12/2021,CCR,0,0
30/06/2023,350154,08/06/2022,CSR,0,0
30/06/2023,380276,29/04/2023,CCR,0,0
30/06/2023,350173,22/07/2020,CCR,0,3
30/06/2023,350290,11/09/2021,CSR,0,5
30/06/2023,380064,19/01/2022,HPT,4,104
